U:0,U:1,U:2,p,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Point ID
1.17147,6.99396e-05,0,0,1,0.528,100,-0.472,0.5,264
1.17282,6.92442e-05,0,0,1,0.53,100,-0.47,0.5,265
1.17417,6.85488e-05,0,0,1,0.532,100,-0.468,0.5,266
1.17553,6.78535e-05,0,0,1,0.534,100,-0.466,0.5,267
1.17688,6.71581e-05,0,0,1,0.536,100,-0.464,0.5,268
1.17823,6.64628e-05,0,0,1,0.538,100,-0.462,0.5,269
1.17958,6.57674e-05,0,0,1,0.54,100,-0.46,0.5,270
1.18093,6.50721e-05,0,0,1,0.542,100,-0.458,0.5,271
1.18229,6.43767e-05,0,0,1,0.544,100,-0.456,0.5,272
1.18364,6.36814e-05,0,0,1,0.546,100,-0.454,0.5,273
1.18499,6.2986e-05,0,0,1,0.548,100,-0.452,0.5,274
1.18634,6.22906e-05,0,0,1,0.55,100,-0.45,0.5,275
1.1877,6.15953e-05,0,0,1,0.552,100,-0.448,0.5,276
1.18905,6.08999e-05,0,0,1,0.554,100,-0.446,0.5,277
1.1904,6.02046e-05,0,0,1,0.556,100,-0.444,0.5,278
1.19175,5.95092e-05,0,0,1,0.558,100,-0.442,0.5,279
1.19311,5.88139e-05,0,0,1,0.56,100,-0.44,0.5,280
1.19446,5.81185e-05,0,0,1,0.562,100,-0.438,0.5,281
1.19581,5.74232e-05,0,0,1,0.564,100,-0.436,0.5,282
1.19716,5.67278e-05,0,0,1,0.566,100,-0.434,0.5,283
1.19852,5.60325e-05,0,0,1,0.568,100,-0.432,0.5,284
1.19987,5.53371e-05,0,0,1,0.57,100,-0.43,0.5,285
1.20122,5.46417e-05,0,0,1,0.572,100,-0.428,0.5,286
1.20257,5.39464e-05,0,0,1,0.574,100,-0.426,0.5,287
1.20392,5.3251e-05,0,0,1,0.576,100,-0.424,0.5,288
1.20528,5.25557e-05,0,0,1,0.578,100,-0.422,0.5,289
1.20663,5.18603e-05,0,0,1,0.58,100,-0.42,0.5,290
1.20798,5.1165e-05,0,0,1,0.582,100,-0.418,0.5,291
1.20933,5.04696e-05,0,0,1,0.584,100,-0.416,0.5,292
1.21069,4.97743e-05,0,0,1,0.586,100,-0.414,0.5,293
1.21204,4.90789e-05,0,0,1,0.588,100,-0.412,0.5,294
1.21339,4.83836e-05,0,0,1,0.59,100,-0.41,0.5,295
