U:0,U:1,U:2,p,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Point ID
1.10327,3.01898e-10,0,0,1,0.488,100,-0.512,0.5,244
1.10638,2.96779e-10,0,0,1,0.49,100,-0.51,0.5,245
1.1095,2.91661e-10,0,0,1,0.492,100,-0.508,0.5,246
1.11261,2.86542e-10,0,0,1,0.494,100,-0.506,0.5,247
1.11573,2.81423e-10,0,0,1,0.496,100,-0.504,0.5,248
1.11884,2.76304e-10,0,0,1,0.498,100,-0.502,0.5,249
1.12196,2.71186e-10,0,0,1,0.5,100,-0.5,0.5,250
1.12467,2.659e-10,0,0,1,0.502,100,-0.498,0.5,251
1.12738,2.60614e-10,0,0,1,0.504,100,-0.496,0.5,252
1.1301,2.55328e-10,0,0,1,0.506,100,-0.494,0.5,253
1.13281,2.50042e-10,0,0,1,0.508,100,-0.492,0.5,254
1.13553,2.44757e-10,0,0,1,0.51,100,-0.49,0.5,255
1.13824,2.39471e-10,0,0,1,0.512,100,-0.488,0.5,256
1.14096,2.34185e-10,0,0,1,0.514,100,-0.486,0.5,257
1.14367,2.28899e-10,0,0,1,0.516,100,-0.484,0.5,258
1.14639,2.23613e-10,0,0,1,0.518,100,-0.482,0.5,259
1.1491,2.18327e-10,0,0,1,0.52,100,-0.48,0.5,260
1.15181,2.13041e-10,0,0,1,0.522,100,-0.478,0.5,261
1.15453,2.07755e-10,0,0,1,0.524,100,-0.476,0.5,262
1.15724,2.0247e-10,0,0,1,0.526,100,-0.474,0.5,263
1.15996,1.97184e-10,0,0,1,0.528,100,-0.472,0.5,264
1.16267,1.91898e-10,0,0,1,0.53,100,-0.47,0.5,265
1.16539,1.86612e-10,0,0,1,0.532,100,-0.468,0.5,266
1.1681,1.81326e-10,0,0,1,0.534,100,-0.466,0.5,267
1.17082,1.7604e-10,0,0,1,0.536,100,-0.464,0.5,268
1.17353,1.70754e-10,0,0,1,0.538,100,-0.462,0.5,269
1.17624,1.65468e-10,0,0,1,0.54,100,-0.46,0.5,270
1.17896,1.60183e-10,0,0,1,0.542,100,-0.458,0.5,271
1.18167,1.54897e-10,0,0,1,0.544,100,-0.456,0.5,272
1.18439,1.49611e-10,0,0,1,0.546,100,-0.454,0.5,273
1.1871,1.44325e-10,0,0,1,0.548,100,-0.452,0.5,274
1.18982,1.39039e-10,0,0,1,0.55,100,-0.45,0.5,275
1.19253,1.33753e-10,0,0,1,0.552,100,-0.448,0.5,276
1.19525,1.28467e-10,0,0,1,0.554,100,-0.446,0.5,277
1.19796,1.23182e-10,0,0,1,0.556,100,-0.444,0.5,278
1.20068,1.17896e-10,0,0,1,0.558,100,-0.442,0.5,279
1.20339,1.1261e-10,0,0,1,0.56,100,-0.44,0.5,280
1.2061,1.07324e-10,0,0,1,0.562,100,-0.438,0.5,281
1.20882,1.02038e-10,0,0,1,0.564,100,-0.436,0.5,282
1.21153,9.67521e-11,0,0,1,0.566,100,-0.434,0.5,283
1.21425,9.14663e-11,0,0,1,0.568,100,-0.432,0.5,284
1.21696,8.61804e-11,0,0,1,0.57,100,-0.43,0.5,285
1.21968,8.08945e-11,0,0,1,0.572,100,-0.428,0.5,286
1.22239,7.56087e-11,0,0,1,0.574,100,-0.426,0.5,287
1.22511,7.03228e-11,0,0,1,0.576,100,-0.424,0.5,288
1.22782,6.50369e-11,0,0,1,0.578,100,-0.422,0.5,289
1.23053,5.9751e-11,0,0,1,0.58,100,-0.42,0.5,290
1.23325,5.44652e-11,0,0,1,0.582,100,-0.418,0.5,291
1.23596,4.91793e-11,0,0,1,0.584,100,-0.416,0.5,292
1.23868,4.38934e-11,0,0,1,0.586,100,-0.414,0.5,293
1.24139,3.86076e-11,0,0,1,0.588,100,-0.412,0.5,294
1.24411,3.33217e-11,0,0,1,0.59,100,-0.41,0.5,295
1.24653,2.93098e-11,0,0,1,0.592,100,-0.408,0.5,296
1.2487,2.63597e-11,0,0,1,0.594,100,-0.406,0.5,297
1.25088,2.34096e-11,0,0,1,0.596,100,-0.404,0.5,298
1.25305,2.04594e-11,0,0,1,0.598,100,-0.402,0.5,299
1.25523,1.75093e-11,0,0,1,0.6,100,-0.4,0.5,300
1.2574,1.45591e-11,0,0,1,0.602,100,-0.398,0.5,301
1.25958,1.16089e-11,0,0,1,0.604,100,-0.396,0.5,302
1.26176,8.65878e-12,0,0,1,0.606,100,-0.394,0.5,303
