U:0,U:1,U:2,p,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Point ID
0.965131,3.89308e-05,0,0,1,0.334,100,-0.666,0.5,167
0.968281,3.96624e-05,0,0,1,0.336,100,-0.664,0.5,168
0.971005,4.04825e-05,0,0,1,0.338,100,-0.662,0.5,169
0.973729,4.13026e-05,0,0,1,0.34,100,-0.66,0.5,170
0.976454,4.21227e-05,0,0,1,0.342,100,-0.658,0.5,171
0.979178,4.29428e-05,0,0,1,0.344,100,-0.656,0.5,172
0.981902,4.3763e-05,0,0,1,0.346,100,-0.654,0.5,173
0.984626,4.45831e-05,0,0,1,0.348,100,-0.652,0.5,174
0.98735,4.54032e-05,0,0,1,0.35,100,-0.65,0.5,175
0.990075,4.62233e-05,0,0,1,0.352,100,-0.648,0.5,176
0.992799,4.70434e-05,0,0,1,0.354,100,-0.646,0.5,177
0.995523,4.78635e-05,0,0,1,0.356,100,-0.644,0.5,178
0.998247,4.86836e-05,0,0,1,0.358,100,-0.642,0.5,179
1.00097,4.95037e-05,0,0,1,0.36,100,-0.64,0.5,180
1.0037,5.03238e-05,0,0,1,0.362,100,-0.638,0.5,181
1.00642,5.1144e-05,0,0,1,0.364,100,-0.636,0.5,182
1.00914,5.19641e-05,0,0,1,0.366,100,-0.634,0.5,183
1.01187,5.27842e-05,0,0,1,0.368,100,-0.632,0.5,184
1.01459,5.36043e-05,0,0,1,0.37,100,-0.63,0.5,185
1.01732,5.44244e-05,0,0,1,0.372,100,-0.628,0.5,186
1.02004,5.52445e-05,0,0,1,0.374,100,-0.626,0.5,187
1.02277,5.60646e-05,0,0,1,0.376,100,-0.624,0.5,188
1.02549,5.68847e-05,0,0,1,0.378,100,-0.622,0.5,189
1.02821,5.77048e-05,0,0,1,0.38,100,-0.62,0.5,190
1.03094,5.8525e-05,0,0,1,0.382,100,-0.618,0.5,191
1.03366,5.93451e-05,0,0,1,0.384,100,-0.616,0.5,192
1.03639,6.01652e-05,0,0,1,0.386,100,-0.614,0.5,193
1.03911,6.09853e-05,0,0,1,0.388,100,-0.612,0.5,194
1.04183,6.18054e-05,0,0,1,0.39,100,-0.61,0.5,195
1.04456,6.26255e-05,0,0,1,0.392,100,-0.608,0.5,196
1.04728,6.34456e-05,0,0,1,0.394,100,-0.606,0.5,197
1.05001,6.42657e-05,0,0,1,0.396,100,-0.604,0.5,198
1.05273,6.50858e-05,0,0,1,0.398,100,-0.602,0.5,199
1.05546,6.59059e-05,0,0,1,0.4,100,-0.6,0.5,200
1.05818,6.67261e-05,0,0,1,0.402,100,-0.598,0.5,201
1.0609,6.75462e-05,0,0,1,0.404,100,-0.596,0.5,202
1.06363,6.83663e-05,0,0,1,0.406,100,-0.594,0.5,203
1.06635,6.91864e-05,0,0,1,0.408,100,-0.592,0.5,204
1.06895,6.99235e-05,0,0,1,0.41,100,-0.59,0.5,205
1.07083,7.02115e-05,0,0,1,0.412,100,-0.588,0.5,206
1.07271,7.04994e-05,0,0,1,0.414,100,-0.586,0.5,207
1.07459,7.07874e-05,0,0,1,0.416,100,-0.584,0.5,208
1.07648,7.10753e-05,0,0,1,0.418,100,-0.582,0.5,209
1.07836,7.13633e-05,0,0,1,0.42,100,-0.58,0.5,210
1.08024,7.16512e-05,0,0,1,0.422,100,-0.578,0.5,211
1.08212,7.19392e-05,0,0,1,0.424,100,-0.576,0.5,212
1.08401,7.22271e-05,0,0,1,0.426,100,-0.574,0.5,213
1.08589,7.25151e-05,0,0,1,0.428,100,-0.572,0.5,214
1.08777,7.2803e-05,0,0,1,0.43,100,-0.57,0.5,215
1.08965,7.3091e-05,0,0,1,0.432,100,-0.568,0.5,216
1.09154,7.33789e-05,0,0,1,0.434,100,-0.566,0.5,217
1.09342,7.36669e-05,0,0,1,0.436,100,-0.564,0.5,218
1.0953,7.39548e-05,0,0,1,0.438,100,-0.562,0.5,219
1.09718,7.42428e-05,0,0,1,0.44,100,-0.56,0.5,220
1.09907,7.45307e-05,0,0,1,0.442,100,-0.558,0.5,221
1.10095,7.48187e-05,0,0,1,0.444,100,-0.556,0.5,222
1.10283,7.51066e-05,0,0,1,0.446,100,-0.554,0.5,223
1.10471,7.53946e-05,0,0,1,0.448,100,-0.552,0.5,224
1.1066,7.56825e-05,0,0,1,0.45,100,-0.55,0.5,225
1.10848,7.59705e-05,0,0,1,0.452,100,-0.548,0.5,226
1.11036,7.62584e-05,0,0,1,0.454,100,-0.546,0.5,227
1.11225,7.65464e-05,0,0,1,0.456,100,-0.544,0.5,228
1.11413,7.68343e-05,0,0,1,0.458,100,-0.542,0.5,229
1.11601,7.71223e-05,0,0,1,0.46,100,-0.54,0.5,230
1.11789,7.74102e-05,0,0,1,0.462,100,-0.538,0.5,231
1.11978,7.76982e-05,0,0,1,0.464,100,-0.536,0.5,232
1.12166,7.79861e-05,0,0,1,0.466,100,-0.534,0.5,233
1.12354,7.82741e-05,0,0,1,0.468,100,-0.532,0.5,234
1.12542,7.8562e-05,0,0,1,0.47,100,-0.53,0.5,235
1.12731,7.885e-05,0,0,1,0.472,100,-0.528,0.5,236
1.12919,7.91379e-05,0,0,1,0.474,100,-0.526,0.5,237
1.13107,7.94259e-05,0,0,1,0.476,100,-0.524,0.5,238
1.13295,7.97138e-05,0,0,1,0.478,100,-0.522,0.5,239
1.13484,8.00018e-05,0,0,1,0.48,100,-0.52,0.5,240
1.13672,8.02897e-05,0,0,1,0.482,100,-0.518,0.5,241
1.1386,8.05777e-05,0,0,1,0.484,100,-0.516,0.5,242
1.14048,8.08656e-05,0,0,1,0.486,100,-0.514,0.5,243
1.14237,8.11536e-05,0,0,1,0.488,100,-0.512,0.5,244
1.14425,8.14415e-05,0,0,1,0.49,100,-0.51,0.5,245
1.14613,8.17295e-05,0,0,1,0.492,100,-0.508,0.5,246
1.14802,8.20174e-05,0,0,1,0.494,100,-0.506,0.5,247
1.1499,8.23054e-05,0,0,1,0.496,100,-0.504,0.5,248
1.15178,8.25934e-05,0,0,1,0.498,100,-0.502,0.5,249
1.15366,8.28813e-05,0,0,1,0.5,100,-0.5,0.5,250
1.15503,8.21587e-05,0,0,1,0.502,100,-0.498,0.5,251
1.1564,8.1436e-05,0,0,1,0.504,100,-0.496,0.5,252
1.15777,8.07134e-05,0,0,1,0.506,100,-0.494,0.5,253
1.15914,7.99908e-05,0,0,1,0.508,100,-0.492,0.5,254
1.16051,7.92682e-05,0,0,1,0.51,100,-0.49,0.5,255
1.16187,7.85455e-05,0,0,1,0.512,100,-0.488,0.5,256
1.16324,7.78229e-05,0,0,1,0.514,100,-0.486,0.5,257
1.16461,7.71003e-05,0,0,1,0.516,100,-0.484,0.5,258
1.16598,7.63776e-05,0,0,1,0.518,100,-0.482,0.5,259
1.16735,7.5655e-05,0,0,1,0.52,100,-0.48,0.5,260
1.16872,7.49324e-05,0,0,1,0.522,100,-0.478,0.5,261
1.17009,7.42098e-05,0,0,1,0.524,100,-0.476,0.5,262
1.17146,7.34871e-05,0,0,1,0.526,100,-0.474,0.5,263
1.17282,7.27645e-05,0,0,1,0.528,100,-0.472,0.5,264
1.17419,7.20419e-05,0,0,1,0.53,100,-0.47,0.5,265
1.17556,7.13192e-05,0,0,1,0.532,100,-0.468,0.5,266
1.17693,7.05966e-05,0,0,1,0.534,100,-0.466,0.5,267
1.1783,6.9874e-05,0,0,1,0.536,100,-0.464,0.5,268
1.17967,6.91514e-05,0,0,1,0.538,100,-0.462,0.5,269
1.18104,6.84287e-05,0,0,1,0.54,100,-0.46,0.5,270
1.1824,6.77061e-05,0,0,1,0.542,100,-0.458,0.5,271
1.18377,6.69835e-05,0,0,1,0.544,100,-0.456,0.5,272
1.18514,6.62608e-05,0,0,1,0.546,100,-0.454,0.5,273
1.18651,6.55382e-05,0,0,1,0.548,100,-0.452,0.5,274
1.18788,6.48156e-05,0,0,1,0.55,100,-0.45,0.5,275
1.18925,6.4093e-05,0,0,1,0.552,100,-0.448,0.5,276
1.19062,6.33703e-05,0,0,1,0.554,100,-0.446,0.5,277
1.19199,6.26477e-05,0,0,1,0.556,100,-0.444,0.5,278
1.19335,6.19251e-05,0,0,1,0.558,100,-0.442,0.5,279
1.19472,6.12024e-05,0,0,1,0.56,100,-0.44,0.5,280
1.19609,6.04798e-05,0,0,1,0.562,100,-0.438,0.5,281
1.19746,5.97572e-05,0,0,1,0.564,100,-0.436,0.5,282
1.19883,5.90346e-05,0,0,1,0.566,100,-0.434,0.5,283
1.2002,5.83119e-05,0,0,1,0.568,100,-0.432,0.5,284
1.20157,5.75893e-05,0,0,1,0.57,100,-0.43,0.5,285
1.20293,5.68667e-05,0,0,1,0.572,100,-0.428,0.5,286
1.2043,5.61441e-05,0,0,1,0.574,100,-0.426,0.5,287
1.20567,5.54214e-05,0,0,1,0.576,100,-0.424,0.5,288
1.20704,5.46988e-05,0,0,1,0.578,100,-0.422,0.5,289
1.20841,5.39762e-05,0,0,1,0.58,100,-0.42,0.5,290
1.20978,5.32535e-05,0,0,1,0.582,100,-0.418,0.5,291
1.21115,5.25309e-05,0,0,1,0.584,100,-0.416,0.5,292
1.21252,5.18083e-05,0,0,1,0.586,100,-0.414,0.5,293
1.21388,5.10857e-05,0,0,1,0.588,100,-0.412,0.5,294
1.21525,5.0363e-05,0,0,1,0.59,100,-0.41,0.5,295
1.21639,4.95565e-05,0,0,1,0.592,100,-0.408,0.5,296
1.21734,4.868e-05,0,0,1,0.594,100,-0.406,0.5,297
1.21829,4.78036e-05,0,0,1,0.596,100,-0.404,0.5,298
1.21923,4.69271e-05,0,0,1,0.598,100,-0.402,0.5,299
1.22018,4.60507e-05,0,0,1,0.6,100,-0.4,0.5,300
1.22113,4.51742e-05,0,0,1,0.602,100,-0.398,0.5,301
1.22208,4.42977e-05,0,0,1,0.604,100,-0.396,0.5,302
1.22303,4.34213e-05,0,0,1,0.606,100,-0.394,0.5,303
1.22397,4.25448e-05,0,0,1,0.608,100,-0.392,0.5,304
1.22492,4.16684e-05,0,0,1,0.61,100,-0.39,0.5,305
1.22587,4.07919e-05,0,0,1,0.612,100,-0.388,0.5,306
1.22682,3.99155e-05,0,0,1,0.614,100,-0.386,0.5,307
1.22776,3.9039e-05,0,0,1,0.616,100,-0.384,0.5,308
1.22871,3.81625e-05,0,0,1,0.618,100,-0.382,0.5,309
1.22966,3.72861e-05,0,0,1,0.62,100,-0.38,0.5,310
1.23061,3.64096e-05,0,0,1,0.622,100,-0.378,0.5,311
1.23155,3.55332e-05,0,0,1,0.624,100,-0.376,0.5,312
1.2325,3.46567e-05,0,0,1,0.626,100,-0.374,0.5,313
1.23345,3.37802e-05,0,0,1,0.628,100,-0.372,0.5,314
1.2344,3.29038e-05,0,0,1,0.63,100,-0.37,0.5,315
1.23534,3.20273e-05,0,0,1,0.632,100,-0.368,0.5,316
1.23629,3.11509e-05,0,0,1,0.634,100,-0.366,0.5,317
1.23724,3.02744e-05,0,0,1,0.636,100,-0.364,0.5,318
1.23819,2.9398e-05,0,0,1,0.638,100,-0.362,0.5,319
1.23914,2.85215e-05,0,0,1,0.64,100,-0.36,0.5,320
1.24008,2.7645e-05,0,0,1,0.642,100,-0.358,0.5,321
1.24103,2.67686e-05,0,0,1,0.644,100,-0.356,0.5,322
1.24198,2.58921e-05,0,0,1,0.646,100,-0.354,0.5,323
1.24293,2.50157e-05,0,0,1,0.648,100,-0.352,0.5,324
1.24387,2.41392e-05,0,0,1,0.65,100,-0.35,0.5,325
1.24482,2.32627e-05,0,0,1,0.652,100,-0.348,0.5,326
1.24577,2.23863e-05,0,0,1,0.654,100,-0.346,0.5,327
1.24672,2.15098e-05,0,0,1,0.656,100,-0.344,0.5,328
1.24766,2.06334e-05,0,0,1,0.658,100,-0.342,0.5,329
1.24861,1.97569e-05,0,0,1,0.66,100,-0.34,0.5,330
1.24956,1.88805e-05,0,0,1,0.662,100,-0.338,0.5,331
1.25051,1.8004e-05,0,0,1,0.664,100,-0.336,0.5,332
1.25145,1.71275e-05,0,0,1,0.666,100,-0.334,0.5,333
1.2524,1.62511e-05,0,0,1,0.668,100,-0.332,0.5,334
1.25335,1.53746e-05,0,0,1,0.67,100,-0.33,0.5,335
1.2543,1.44982e-05,0,0,1,0.672,100,-0.328,0.5,336
1.25525,1.36217e-05,0,0,1,0.674,100,-0.326,0.5,337
1.25619,1.27453e-05,0,0,1,0.676,100,-0.324,0.5,338
1.25714,1.18688e-05,0,0,1,0.678,100,-0.322,0.5,339
1.25809,1.09923e-05,0,0,1,0.68,100,-0.32,0.5,340
1.25901,1.01766e-05,0,0,1,0.682,100,-0.318,0.5,341
1.25965,9.96768e-06,0,0,1,0.684,100,-0.316,0.5,342
1.2603,9.75878e-06,0,0,1,0.686,100,-0.314,0.5,343
1.26094,9.54989e-06,0,0,1,0.688,100,-0.312,0.5,344
1.26159,9.341e-06,0,0,1,0.69,100,-0.31,0.5,345
1.26223,9.1321e-06,0,0,1,0.692,100,-0.308,0.5,346
1.26287,8.92321e-06,0,0,1,0.694,100,-0.306,0.5,347
1.26352,8.71432e-06,0,0,1,0.696,100,-0.304,0.5,348
1.26416,8.50543e-06,0,0,1,0.698,100,-0.302,0.5,349
1.26481,8.29654e-06,0,0,1,0.7,100,-0.3,0.5,350
1.26545,8.08764e-06,0,0,1,0.702,100,-0.298,0.5,351
1.2661,7.87875e-06,0,0,1,0.704,100,-0.296,0.5,352
1.26674,7.66986e-06,0,0,1,0.706,100,-0.294,0.5,353
1.26738,7.46096e-06,0,0,1,0.708,100,-0.292,0.5,354
1.26803,7.25207e-06,0,0,1,0.71,100,-0.29,0.5,355
1.26867,7.04318e-06,0,0,1,0.712,100,-0.288,0.5,356
1.26932,6.83429e-06,0,0,1,0.714,100,-0.286,0.5,357
1.26996,6.6254e-06,0,0,1,0.716,100,-0.284,0.5,358
1.27061,6.4165e-06,0,0,1,0.718,100,-0.282,0.5,359
1.27125,6.20761e-06,0,0,1,0.72,100,-0.28,0.5,360
1.2719,5.99872e-06,0,0,1,0.722,100,-0.278,0.5,361
1.27254,5.78982e-06,0,0,1,0.724,100,-0.276,0.5,362
1.27318,5.58093e-06,0,0,1,0.726,100,-0.274,0.5,363
1.27383,5.37204e-06,0,0,1,0.728,100,-0.272,0.5,364
1.27447,5.16315e-06,0,0,1,0.73,100,-0.27,0.5,365
1.27512,4.95426e-06,0,0,1,0.732,100,-0.268,0.5,366
1.27576,4.74536e-06,0,0,1,0.734,100,-0.266,0.5,367
1.27641,4.53647e-06,0,0,1,0.736,100,-0.264,0.5,368
1.27705,4.32758e-06,0,0,1,0.738,100,-0.262,0.5,369
1.27769,4.11868e-06,0,0,1,0.74,100,-0.26,0.5,370
1.27834,3.90979e-06,0,0,1,0.742,100,-0.258,0.5,371
1.27898,3.7009e-06,0,0,1,0.744,100,-0.256,0.5,372
1.27963,3.49201e-06,0,0,1,0.746,100,-0.254,0.5,373
1.28027,3.28312e-06,0,0,1,0.748,100,-0.252,0.5,374
1.28092,3.07422e-06,0,0,1,0.75,100,-0.25,0.5,375
1.28156,2.86533e-06,0,0,1,0.752,100,-0.248,0.5,376
1.2822,2.65644e-06,0,0,1,0.754,100,-0.246,0.5,377
1.28285,2.44755e-06,0,0,1,0.756,100,-0.244,0.5,378
1.28349,2.23865e-06,0,0,1,0.758,100,-0.242,0.5,379
1.28414,2.02976e-06,0,0,1,0.76,100,-0.24,0.5,380
