U:0,U:1,U:2,p,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Point ID
0.373435,6.70092e-15,0,1078.34,1,27.8,-72.2,0,0.5,139
0.373421,5.36378e-15,0,1078.25,1,28,-72,0,0.5,140
0.373408,4.02663e-15,0,1078.16,1,28.2,-71.8,0,0.5,141
0.373394,2.68944e-15,0,1078.07,1,28.4,-71.6,0,0.5,142
0.37338,1.3523e-15,0,1077.99,1,28.6,-71.4,0,0.5,143
0.373367,1.51099e-17,0,1077.9,1,28.8,-71.2,0,0.5,144
0.373353,-1.32203e-15,0,1077.81,1,29,-71,0,0.5,145
0.37334,-2.65917e-15,0,1077.72,1,29.2,-70.8,0,0.5,146
0.373326,-3.99636e-15,0,1077.63,1,29.4,-70.6,0,0.5,147
0.373312,-5.33351e-15,0,1077.55,1,29.6,-70.4,0,0.5,148
0.373299,-6.6707e-15,0,1077.46,1,29.8,-70.2,0,0.5,149
0.373285,-8.00784e-15,0,1077.37,1,30,-70,0,0.5,150
0.373272,-9.34498e-15,0,1077.28,1,30.2,-69.8,0,0.5,151
0.373258,-1.06822e-14,0,1077.2,1,30.4,-69.6,0,0.5,152
0.373244,-1.20193e-14,0,1077.11,1,30.6,-69.4,0,0.5,153
0.373231,-1.33565e-14,0,1077.02,1,30.8,-69.2,0,0.5,154
0.373217,-1.46936e-14,0,1076.93,1,31,-69,0,0.5,155
0.373204,-1.60308e-14,0,1076.85,1,31.2,-68.8,0,0.5,156
0.37319,-1.7368e-14,0,1076.76,1,31.4,-68.6,0,0.5,157
0.373177,-1.87051e-14,0,1076.67,1,31.6,-68.4,0,0.5,158
0.373163,-2.00423e-14,0,1076.58,1,31.8,-68.2,0,0.5,159
0.373149,-2.13795e-14,0,1076.49,1,32,-68,0,0.5,160
0.373136,-2.27166e-14,0,1076.41,1,32.2,-67.8,0,0.5,161
0.373122,-2.40538e-14,0,1076.32,1,32.4,-67.6,0,0.5,162
0.373109,-2.53909e-14,0,1076.23,1,32.6,-67.4,0,0.5,163
0.373095,-2.67281e-14,0,1076.14,1,32.8,-67.2,0,0.5,164
0.373081,-2.80653e-14,0,1076.06,1,33,-67,0,0.5,165
0.373091,-2.74237e-14,0,1075.96,1,33.2,-66.8,0,0.5,166
0.373108,-2.60628e-14,0,1075.87,1,33.4,-66.6,0,0.5,167
0.373126,-2.4702e-14,0,1075.77,1,33.6,-66.4,0,0.5,168
0.373144,-2.33412e-14,0,1075.68,1,33.8,-66.2,0,0.5,169
0.373161,-2.19804e-14,0,1075.58,1,34,-66,0,0.5,170
0.373179,-2.06196e-14,0,1075.48,1,34.2,-65.8,0,0.5,171
0.373197,-1.92588e-14,0,1075.39,1,34.4,-65.6,0,0.5,172
0.373215,-1.7898e-14,0,1075.29,1,34.6,-65.4,0,0.5,173
0.373232,-1.65371e-14,0,1075.2,1,34.8,-65.2,0,0.5,174
0.37325,-1.51763e-14,0,1075.1,1,35,-65,0,0.5,175
0.373268,-1.38155e-14,0,1075.01,1,35.2,-64.8,0,0.5,176
0.373285,-1.24547e-14,0,1074.91,1,35.4,-64.6,0,0.5,177
0.373303,-1.10939e-14,0,1074.82,1,35.6,-64.4,0,0.5,178
0.373321,-9.73304e-15,0,1074.72,1,35.8,-64.2,0,0.5,179
0.373338,-8.37225e-15,0,1074.63,1,36,-64,0,0.5,180
0.373356,-7.01143e-15,0,1074.53,1,36.2,-63.8,0,0.5,181
0.373374,-5.65061e-15,0,1074.43,1,36.4,-63.6,0,0.5,182
0.373391,-4.28982e-15,0,1074.34,1,36.6,-63.4,0,0.5,183
0.373409,-2.929e-15,0,1074.24,1,36.8,-63.2,0,0.5,184
0.373427,-1.56818e-15,0,1074.15,1,37,-63,0,0.5,185
0.373444,-2.07358e-16,0,1074.05,1,37.2,-62.8,0,0.5,186
0.373462,1.15346e-15,0,1073.96,1,37.4,-62.6,0,0.5,187
0.37348,2.51425e-15,0,1073.86,1,37.6,-62.4,0,0.5,188
0.373497,3.87507e-15,0,1073.77,1,37.8,-62.2,0,0.5,189
0.373515,5.23589e-15,0,1073.67,1,38,-62,0,0.5,190
0.373533,6.59671e-15,0,1073.58,1,38.2,-61.8,0,0.5,191
