p,U:0,U:1,U:2,IntegrationTime,Vorticity:0,Vorticity:1,Vorticity:2,Rotation,AngularVelocity,Normals:0,Normals:1,Normals:2,Points:0,Points:1,Points:2,Point ID
1054.41,0.00239673,-0.00180138,0,38925.8,1.13704e-18,8.29545e-19,0.0405748,3.50851e-17,4.10526e-19,1.98527e-07,2.65098e-07,1,-0.498887,2.78757,0.5,11097
1054.45,0.00215821,-0.00129543,0,38936.4,0,0,0.0335516,3.72529e-17,0,1.65175e-07,2.87067e-07,1,-0.47267,2.76984,0.5,11098
1054.49,0.00185313,-0.000637059,0,38950.3,0,0,0.033296,3.72529e-17,0,1.07402e-07,3.13297e-07,1,-0.441186,2.75465,0.5,11099
1054.51,0.00159179,-0.000102687,0,38961.6,0,0,0.0328313,3.72529e-17,0,2.40878e-08,3.30318e-07,1,-0.419567,2.75002,0.5,11100
1054.52,0.00139189,0.000294848,0,38970.7,0,0,0.0323198,3.72529e-17,0,-6.35545e-08,3.2504e-07,1,-0.405131,2.75096,0.5,11101
1054.53,0.00125985,0.000564521,0,38978.6,0,0,0.025387,3.72529e-17,0,-1.35419e-07,3.02245e-07,1,-0.39451,2.75449,0.5,11102
1054.53,0.00113943,0.000812784,0,38987,0,0,0.024867,3.72529e-17,0,-2.06337e-07,2.59066e-07,1,-0.384479,2.76026,0.5,11103
1054.51,0.00087301,0.00134547,0,39007.5,0,0,0.0234269,3.72529e-17,0,-2.77001e-07,1.81551e-07,1,-0.365096,2.78118,0.5,11104
1054.48,0.000571849,0.00191954,0,39034.5,0,0,0.0212096,3.72529e-17,0,-3.15337e-07,1.01254e-07,1,-0.347747,2.82076,0.5,11105
1054.43,0.00033586,0.00234457,0,39057.7,0,0,0.0189389,3.72529e-17,0,-3.27585e-07,4.87661e-08,1,-0.338157,2.86613,0.5,11106
1054.37,0.000110291,0.00272556,0,39081.3,0,0,0.0163272,3.72529e-17,0,-3.30965e-07,1.23284e-08,1,-0.333277,2.92193,0.5,11107
1054.27,-0.000176922,0.00288262,0,39116.3,0,0,0.0128067,3.72529e-17,0,-3.30597e-07,-1.98894e-08,1,-0.334494,3.01722,0.5,11108
1054.18,-0.000458538,0.00295623,0,39149.4,0,0,0.0100689,3.72529e-17,0,-3.2642e-07,-5.60366e-08,1,-0.344724,3.1121,0.5,11109
1054.06,-0.000892688,0.00266882,0,39198.4,0,0,0.00696244,3.72529e-17,0,-3.14544e-07,-1.03691e-07,1,-0.378529,3.25479,0.5,11110
1053.99,-0.00123728,0.00229175,0,39236.2,0,0,0.00812084,3.72529e-17,0,-2.8846e-07,-1.62729e-07,1,-0.420269,3.35236,0.5,11111
1053.93,-0.00167894,0.00176578,0,39282.8,-2.21654e-19,6.3024e-21,0.00840526,4.09223e-17,1.573e-19,-2.44138e-07,-2.24296e-07,1,-0.490956,3.45074,0.5,11112
1053.88,-0.00194477,0.00134325,0,39315.7,-3.1511e-20,8.76309e-20,0.00821452,4.47572e-17,7.57295e-20,-1.8684e-07,-2.74271e-07,1,-0.551787,3.50278,0.5,11113
1053.84,-0.00215683,0.000840003,0,39354.9,0,0,0.00816223,4.6241e-17,0,-1.26484e-07,-3.07178e-07,1,-0.633391,3.54614,0.5,11114
1053.8,-0.00223236,0.000485038,0,39383,0,0,0.00974634,4.6241e-17,0,-7.12829e-08,-3.24803e-07,1,-0.695589,3.56489,0.5,11115
1053.76,-0.00220992,0.00014079,0,39409.1,0,0,0.0106187,4.6241e-17,0,-2.25049e-08,-3.31771e-07,1,-0.754606,3.57316,0.5,11116
1053.74,-0.00208326,-0.000164025,0,39430.6,0,0,0.0123308,4.6241e-17,0,2.78942e-08,-3.31361e-07,1,-0.802088,3.57298,0.5,11117
1053.71,-0.00188287,-0.000497537,0,39452.6,0,0,0.0135693,4.6241e-17,0,8.54852e-08,-3.21357e-07,1,-0.847374,3.56548,0.5,11118
1053.69,-0.00160564,-0.000815869,0,39471.7,0,0,0.0152475,4.6241e-17,0,1.57809e-07,-2.93081e-07,1,-0.882102,3.55258,0.5,11119
1053.67,-0.00117852,-0.0012347,0,39494.9,0,0,0.0168834,4.6241e-17,0,2.30417e-07,-2.40687e-07,1,-0.915718,3.52796,0.5,11120
1053.67,-0.000961282,-0.00143838,0,39506.1,0,0,0.0176471,4.6241e-17,0,2.85182e-07,-1.72319e-07,1,-0.927668,3.51305,0.5,11121
1053.67,-0.000464287,-0.00187332,0,39525.7,0,0,0.0228312,4.6241e-17,0,3.2153e-07,-8.74108e-08,1,-0.941182,3.48208,0.5,11122
1053.68,-2.58622e-05,-0.00223628,0,39541.9,0,0,0.0240016,4.6241e-17,0,3.33124e-07,-7.1177e-09,1,-0.944901,3.4511,0.5,11123
1053.69,0.000394626,-0.00256436,0,39557.3,0,0,0.0250766,4.6241e-17,0,3.29787e-07,4.75663e-08,1,-0.942276,3.41697,0.5,11124
1053.71,0.000784416,-0.00287006,0,39569.2,0,0,0.0299942,4.6241e-17,0,3.2204e-07,8.68014e-08,1,-0.935847,3.38677,0.5,11125
1053.73,0.00120128,-0.00319201,0,39580.9,0,0,0.0308711,4.6241e-17,0,3.11693e-07,1.20564e-07,1,-0.925026,3.35376,0.5,11126
1053.77,0.00183781,-0.00362116,0,39602.3,0,0,0.0323402,4.6241e-17,0,3.00138e-07,1.47742e-07,1,-0.895122,3.28704,0.5,11127
1053.81,0.00221907,-0.00391408,0,39614.1,0,0,0.0373027,4.6241e-17,0,2.91842e-07,1.6352e-07,1,-0.872358,3.24472,0.5,11128
1053.84,0.00245555,-0.00408877,0,39621.5,0,0,0.0370721,4.6241e-17,0,2.86103e-07,1.73365e-07,1,-0.855655,3.21608,0.5,11129
1053.88,0.00278372,-0.00424522,0,39632.4,0,0,0.0378934,4.6241e-17,0,2.7961e-07,1.83655e-07,1,-0.827971,3.17208,0.5,11130
1053.94,0.00301311,-0.00423528,0,39646,0,0,0.042863,4.6241e-17,0,2.73817e-07,1.92184e-07,1,-0.788968,3.11515,0.5,11131
1053.97,0.00314421,-0.00433319,0,39653,0,0,0.043341,4.6241e-17,0,2.68413e-07,1.99662e-07,1,-0.767881,3.08582,0.5,11132
1054.09,0.00338082,-0.00416267,0,39676.1,0,0,0.0433107,4.6241e-17,0,2.61571e-07,2.08546e-07,1,-0.692174,2.98743,0.5,11133
1054.13,0.0033204,-0.00393841,0,39683,0,0,0.0407068,4.6241e-17,0,2.55563e-07,2.15866e-07,1,-0.668678,2.95898,0.5,11134
1054.16,0.0032828,-0.00370587,0,39689.4,0,0,0.0410858,4.6241e-17,0,2.50275e-07,2.21975e-07,1,-0.647221,2.93414,0.5,11135
1054.23,0.0031505,-0.00337425,0,39701.9,0,0,0.0443194,4.6241e-17,0,2.44187e-07,2.28655e-07,1,-0.605664,2.8885,0.5,11136
1054.3,0.00293746,-0.00293396,0,39714,-1.59019e-18,-8.61991e-19,0.0399036,4.31153e-17,-5.15953e-19,2.35651e-07,2.37443e-07,1,-0.566871,2.84821,0.5,11137
1054.36,0.00270721,-0.00241162,0,39726.2,-2.52744e-18,-1.69756e-18,0.0403837,3.53476e-17,-7.58067e-19,2.21732e-07,2.5049e-07,1,-0.530142,2.81338,0.5,11138
1054.41,0.00239451,-0.00179713,0,39737.4,-1.65921e-18,-1.121e-18,0.0405762,2.73996e-17,-6.54138e-19,2.00481e-07,2.67802e-07,1,-0.498683,2.7874,0.5,11139
1054.45,0.00216103,-0.0013017,0,39747.8,0,0,0.0335533,2.40093e-17,0,1.67554e-07,2.89545e-07,1,-0.472993,2.77001,0.5,11140
1054.49,0.00186452,-0.000660781,0,39761.4,0,0,0.0333122,2.40093e-17,0,1.08778e-07,3.16351e-07,1,-0.442205,2.75498,0.5,11141
1054.51,0.00157466,-6.82247e-05,0,39773.8,0,0,0.0327939,2.40093e-17,0,1.83569e-08,3.34026e-07,1,-0.418256,2.74992,0.5,11142
1054.52,0.00136177,0.000354132,0,39783.5,0,0,0.0322308,2.40093e-17,0,-1.01223e-07,3.18849e-07,1,-0.403075,2.75142,0.5,11143
1054.52,0.00105028,0.000993652,0,39804.6,0,0,0.0244335,2.40093e-17,0,-2.20564e-07,2.5152e-07,1,-0.377555,2.76591,0.5,11144
1054.51,0.000814392,0.00145976,0,39823.3,0,0,0.0230504,2.40093e-17,0,-2.91602e-07,1.63947e-07,1,-0.361306,2.7874,0.5,11145
1054.48,0.000549954,0.00196009,0,39847.2,0,0,0.021021,2.40093e-17,0,-3.21015e-07,9.41279e-08,1,-0.346672,2.82437,0.5,11146
1054.42,0.000308933,0.00239155,0,39871.1,0,0,0.0186494,2.40093e-17,0,-3.31734e-07,4.31654e-08,1,-0.337313,2.87213,0.5,11147
1054.35,4.13827e-05,0.0027921,0,39900.5,0,0,0.0150889,2.40093e-17,0,-3.34443e-07,7.63826e-09,1,-0.33269,2.94282,0.5,11148
1054.28,-0.000151719,0.00287452,0,39924,0,0,0.0130697,2.40093e-17,0,-3.33909e-07,-2.03732e-08,1,-0.333979,3.00843,0.5,11149
1054.18,-0.000452607,0.00295487,0,39959.5,0,0,0.010121,2.40093e-17,0,-3.29959e-07,-5.51138e-08,1,-0.34442,3.11021,0.5,11150
1054.06,-0.000876389,0.00267691,0,40007.8,0,0,0.00702765,2.40093e-17,0,-3.18121e-07,-1.03488e-07,1,-0.377069,3.25043,0.5,11151
1053.99,-0.00123535,0.00229429,0,40046.9,0,0,0.00812628,2.40093e-17,0,-2.94608e-07,-1.59181e-07,1,-0.419982,3.35185,0.5,11152
1053.94,-0.00157374,0.00189541,0,40082.8,0,0,0.00615234,2.40093e-17,0,-2.57577e-07,-2.14497e-07,1,-0.471926,3.42935,0.5,11153
1053.89,-0.00186288,0.00145131,0,40117.9,1.94679e-19,2.54488e-20,0.00822391,2.15901e-17,-1.37934e-19,-2.11007e-07,-2.60869e-07,1,-0.533691,3.48954,0.5,11154
1053.87,-0.00206566,0.00116982,0,40142.6,-0,0,0.0063547,1.98803e-17,0,-1.61847e-07,-2.94286e-07,1,-0.582371,3.52198,0.5,11155
1053.82,-0.00219283,0.000733831,0,40174.8,0,0,0.0082777,1.98803e-17,0,-1.08074e-07,-3.17992e-07,1,-0.652062,3.55292,0.5,11156
1053.78,-0.00222519,0.00033475,0,40205.6,0,0,0.0100933,1.98803e-17,0,-5.44566e-08,-3.31411e-07,1,-0.721062,3.56961,0.5,11157
1053.76,-0.00219739,5.73033e-05,0,40226.9,0,0,0.0115528,1.98803e-17,0,-5.10255e-09,-3.35816e-07,1,-0.768861,3.57385,0.5,11158
1053.72,-0.00200447,-0.000302698,0,40251,0,0,0.0128401,1.98803e-17,0,4.88776e-08,-3.32279e-07,1,-0.821798,3.57078,0.5,11159
1053.7,-0.00180346,-0.000611868,0,40271,0,0,0.0144191,1.98803e-17,0,1.13897e-07,-3.15953e-07,1,-0.861096,3.5614,0.5,11160
1053.68,-0.00143152,-0.000989951,0,40292.5,0,0,0.0159385,1.98803e-17,0,1.87366e-07,-2.78734e-07,1,-0.897637,3.5434,0.5,11161
1053.67,-0.00112534,-0.00128519,0,40308.9,0,0,0.0170742,1.98803e-17,0,2.47257e-07,-2.27294e-07,1,-0.918964,3.52447,0.5,11162
1053.67,-0.000928615,-0.0014685,0,40318.9,0,0,0.0214742,1.98803e-17,0,2.86949e-07,-1.74525e-07,1,-0.929196,3.51078,0.5,11163
1053.67,-0.000620903,-0.00173921,0,40330.8,0,0,0.0223908,1.98803e-17,0,3.20316e-07,-1.00976e-07,1,-0.938183,3.49223,0.5,11164
1053.68,-1.31132e-05,-0.00224668,0,40354,0,0,0.0240349,1.98803e-17,0,3.35734e-07,-9.00877e-09,1,-0.944953,3.45017,0.5,11165
1053.7,0.000533948,-0.0026679,0,40374.5,0,0,0.0254316,1.98803e-17,0,3.28887e-07,6.80576e-08,1,-0.940094,3.40446,0.5,11166
1053.73,0.00131389,-0.00327498,0,40397.8,0,0,0.0311134,1.98803e-17,0,3.13202e-07,1.21257e-07,1,-0.921191,3.34382,0.5,11167
1053.78,0.00190677,-0.00365921,0,40418.6,0,0,0.0325268,1.98803e-17,0,2.9922e-07,1.52532e-07,1,-0.890256,3.27753,0.5,11168
1053.82,0.00233954,-0.00401024,0,40431.8,0,0,0.0375811,1.98803e-17,0,2.89445e-07,1.70353e-07,1,-0.863886,3.22997,0.5,11169
1053.88,0.00281537,-0.00425386,0,40447.9,0,0,0.0379905,1.98803e-17,0,2.8124e-07,1.84187e-07,1,-0.824327,3.16654,0.5,11170
1053.93,0.00300272,-0.00422685,0,40459.7,0,0,0.0428328,1.98803e-17,0,2.75291e-07,1.93539e-07,1,-0.79028,3.11699,0.5,11171
1053.97,0.00316536,-0.0043438,0,40467.9,0,0,0.0416999,1.98803e-17,0,2.71646e-07,1.98623e-07,1,-0.76533,3.0823,0.5,11172
1054.01,0.00332257,-0.00438683,0,40475.2,0,0,0.0422742,1.98803e-17,0,2.67473e-07,2.04208e-07,1,-0.741957,3.05085,0.5,11173
1054.09,0.00338381,-0.00417306,0,40489.5,0,0,0.0432894,1.98803e-17,0,2.67473e-07,2.04208e-07,1,-0.693369,2.98888,0.5,11174
1054.06,-0.000607403,0.00168017,0,0,3.28887e-19,5.0884e-19,0.0184688,0,3.66715e-19,0,0,1,-0.5,3.2,0.5,11175
1054,-0.000910056,0.00152547,0,40.4831,1.16712e-18,1.48667e-18,0.0170514,2.11625e-17,6.78783e-19,-1.81741e-17,-1.08422e-17,1,-0.530779,3.26533,0.5,11176
1053.96,-0.00113254,0.00122767,0,76.4935,-4.17494e-19,-1.23346e-18,0.0147431,2.21575e-17,-6.23525e-19,-1.6286e-17,-1.5024e-17,1,-0.568757,3.31666,0.5,11177
1053.91,-0.00126522,0.000767855,0,117.73,0,0,0.0173024,9.30136e-18,0,-8.09485e-09,-1.25107e-08,1,-0.62161,3.36047,0.5,11178
1053.89,-0.00129628,0.000492017,0,142.16,0,0,0.0176011,9.30136e-18,0,-9.525e-09,-2.39877e-08,1,-0.65402,3.37638,0.5,11179
1053.87,-0.00129792,0.000309006,0,158.311,0,0,0.0196281,9.30136e-18,0,-6.16411e-09,-2.91579e-08,1,-0.675402,3.38299,0.5,11180
1053.85,-0.00117382,-1.72724e-05,0,181.177,0,0,0.0203909,9.30136e-18,0,3.13796e-09,-3.31719e-08,1,-0.705622,3.38654,0.5,11181
1053.84,-0.000804572,-0.000623899,0,221.473,0,0,0.0221952,9.30136e-18,0,2.0378e-08,-3.02821e-08,1,-0.74995,3.37255,0.5,11182
1053.83,-0.000505432,-0.00097034,0,246.516,0,0,0.0233654,9.30136e-18,0,3.23906e-08,-1.68262e-08,1,-0.766089,3.35307,0.5,11183
1053.84,-0.000114643,-0.00131699,0,274.157,0,0,0.0259518,9.30136e-18,0,3.626e-08,-4.18096e-09,1,-0.773997,3.32409,0.5,11184
1053.86,0.000216785,-0.00155553,0,297.743,0,0,0.0270942,9.30136e-18,0,3.62467e-08,4.29502e-09,1,-0.772854,3.29299,0.5,11185
1053.87,0.000449063,-0.00170655,0,313.775,0,0,0.0311229,9.30136e-18,0,3.52998e-08,9.28394e-09,1,-0.767876,3.26832,0.5,11186
1053.89,0.000728542,-0.00190069,0,329.03,0,0,0.0304956,9.30136e-18,0,3.40264e-08,1.32088e-08,1,-0.759534,3.24274,0.5,11187
1053.92,0.00106788,-0.00206925,0,349.767,0,0,0.0315048,9.30136e-18,0,3.23189e-08,1.69634e-08,1,-0.742125,3.20431,0.5,11188
1053.98,0.00138701,-0.00202951,0,380.354,0,0,0.0327761,9.30136e-18,0,3.05076e-08,2.00388e-08,1,-0.705447,3.14331,0.5,11189
1054,0.00142802,-0.0019075,0,391.827,0,0,0.0331583,9.30136e-18,0,2.9053e-08,2.20951e-08,1,-0.689038,3.12037,0.5,11190
1054.06,0.00158762,-0.00180323,0,417.3,0,0,0.0343052,9.30136e-18,0,2.701e-08,2.45505e-08,1,-0.650912,3.07317,0.5,11191
1054.14,0.00149874,-0.00120574,0,451.007,0,0,0.0348109,9.30136e-18,0,2.33061e-08,2.80908e-08,1,-0.593108,3.01659,0.5,11192
1054.17,0.00137451,-0.000807953,0,468.261,-0,0,0.0303648,9.30136e-18,0,1.92212e-08,3.44218e-08,1,-0.565936,2.99758,0.5,11193
1054.2,0.00118487,-0.000295731,0,488.761,5.99019e-19,2.88371e-19,0.0299471,1.45429e-17,5.11357e-19,6.89784e-09,4.15786e-08,1,-0.536035,2.98465,0.5,11194
1054.22,0.00081899,0.000444135,0,516.827,2.34404e-18,2.15661e-18,0.0287185,6.50618e-17,3.08863e-18,-1.59756e-08,3.90017e-08,1,-0.502671,2.9873,0.5,11195
1054.22,0.000629981,0.000765296,0,533.421,1.72943e-19,2.46893e-19,0.0278858,9.31804e-17,3.0053e-19,-3.23651e-08,2.69973e-08,1,-0.490903,2.99718,0.5,11196
1054.21,0.000427315,0.00107756,0,556.767,0,0,0.0213074,9.66886e-17,0,-3.88676e-08,1.62992e-08,1,-0.479493,3.01721,0.5,11197
1054.19,0.000250647,0.00131079,0,576.794,0,0,0.020308,9.66886e-17,0,-4.14786e-08,7.47553e-09,1,-0.47317,3.03951,0.5,11198
1054.16,-1.7389e-05,0.00160224,0,606.955,0,0,0.0187278,9.66886e-17,0,-4.21462e-08,-2.35689e-10,1,-0.469945,3.07956,0.5,11199
1054.12,-0.000293847,0.00180965,0,636.731,0,0,0.0157901,9.66886e-17,0,-4.16522e-08,-6.43814e-09,1,-0.474301,3.12703,0.5,11200
1054.08,-0.00049708,0.00180016,0,660.971,0,0,0.0148199,9.66886e-17,0,-4.053e-08,-1.15619e-08,1,-0.483786,3.17042,0.5,11201
1054.04,-0.000743554,0.00170684,0,692.657,-3.80071e-19,-5.19987e-19,0.0176729,9.15408e-17,-3.24923e-19,-3.85872e-08,-1.69525e-08,1,-0.503536,3.22615,0.5,11202
1053.99,-0.000990193,0.00155387,0,724.875,-7.09694e-19,-1.16622e-18,0.0149908,7.66072e-17,-6.02109e-19,-3.76503e-08,-2.41009e-08,1,-0.531594,3.2791,0.5,11203
1053.96,-0.00116627,0.00127538,0,754.187,-3.91254e-19,-1.26775e-18,0.0145118,5.79408e-17,-6.71529e-19,-3.25684e-08,-3.4055e-08,1,-0.564303,3.32199,0.5,11204
1053.88,-0.00136697,0.000500995,0,820.372,0,0,0.0173577,3.5718e-17,0,-2.03634e-08,-4.24945e-08,1,-0.657369,3.38661,0.5,11205
1053.87,-0.00135769,0.000299661,0,837.104,0,0,0.0194097,3.5718e-17,0,-9.1201e-09,-4.62306e-08,1,-0.680717,3.39349,0.5,11206
1053.85,-0.00123386,-3.23868e-05,0,860.066,0,0,0.0202259,3.5718e-17,0,4.95782e-09,-4.68601e-08,1,-0.712396,3.39676,0.5,11207
1053.83,-0.000849264,-0.000664664,0,900.67,0,0,0.0221477,3.5718e-17,0,2.69414e-08,-3.86601e-08,1,-0.75926,3.38156,0.5,11208
1053.83,-0.000481832,-0.00106105,0,927.033,0,0,0.024699,3.5718e-17,0,4.43232e-08,-2.18619e-08,1,-0.776675,3.35945,0.5,11209
1053.83,-0.000135428,-0.00136521,0,949.478,0,0,0.0258746,3.5718e-17,0,5.13886e-08,-4.87277e-09,1,-0.783102,3.33422,0.5,11210
1053.85,0.000314378,-0.00168638,0,980.294,0,0,0.0273864,3.5718e-17,0,5.31668e-08,7.73738e-09,1,-0.780562,3.29216,0.5,11211
1053.86,0.000501288,-0.00179893,0,992.71,0,0,0.0313089,3.5718e-17,0,5.37353e-08,1.48709e-08,1,-0.775734,3.27142,0.5,11212
1053.88,0.000704445,-0.00195169,0,1003.89,0,0,0.0319316,3.5718e-17,0,5.20195e-08,2.00648e-08,1,-0.769343,3.25155,0.5,11213
1053.92,0.00117384,-0.00219567,0,1031.58,0,0,0.0318512,3.5718e-17,0,4.9357e-08,2.59328e-08,1,-0.745674,3.19925,0.5,11214
1053.97,0.00145416,-0.00217397,0,1055.77,0,0,0.0329227,3.5718e-17,0,4.65465e-08,3.06927e-08,1,-0.714585,3.14769,0.5,11215
1054.01,0.00155223,-0.00202946,0,1074.12,0,0,0.0366915,3.5718e-17,0,4.43363e-08,3.38071e-08,1,-0.68658,3.10874,0.5,11216
1054.06,0.00167737,-0.00194592,0,1093.34,0,0,0.0346285,3.5718e-17,0,4.19454e-08,3.67316e-08,1,-0.655723,3.07055,0.5,11217
1054.12,0.0016772,-0.00158515,0,1117.28,0,0,0.0351581,3.5718e-17,0,3.96356e-08,4.19486e-08,1,-0.613409,3.02593,0.5,11218
1054.16,0.00151544,-0.00111457,0,1135.67,-0,0,0.0308245,3.5718e-17,0,3.40895e-08,4.8894e-08,1,-0.581034,2.99854,0.5,11219
1054.21,0.00130987,-0.000478997,0,1160.38,2.64606e-18,2.18873e-18,0.030503,5.71332e-17,1.73341e-18,1.99804e-08,5.6156e-08,1,-0.540723,2.9757,0.5,11220
1054.23,0.00105794,7.43175e-05,0,1180.03,5.77101e-19,6.9652e-19,0.0298138,8.02999e-17,6.24491e-19,-3.49451e-09,5.95021e-08,1,-0.5139,2.97114,0.5,11221
1054.23,0.000843456,0.000477958,0,1196.49,-7.33291e-19,-5.68074e-19,0.0290435,7.78844e-17,-9.18047e-19,-2.68218e-08,5.32288e-08,1,-0.497294,2.97602,0.5,11222
1054.23,0.000718282,0.000694003,0,1207.03,0,0,0.0228707,7.30456e-17,0,-4.07161e-08,4.35306e-08,1,-0.489169,2.98217,0.5,11223
1054.23,0.000624779,0.000852505,0,1217.26,0,0,0.0224063,7.30456e-17,0,-5.05633e-08,3.15605e-08,1,-0.482478,2.98988,0.5,11224
1054.21,0.000302116,0.00131814,0,1255.09,0,0,0.020632,7.30456e-17,0,-5.75869e-08,1.53773e-08,1,-0.466967,3.02644,0.5,11225
1054.18,5.21113e-05,0.00160123,0,1282.8,0,0,0.019127,7.30456e-17,0,-5.95757e-08,1.85646e-09,1,-0.462464,3.06358,0.5,11226
1054.13,-0.000260247,0.0018761,0,1315.7,0,0,0.0172463,7.30456e-17,0,-5.90235e-08,-8.30332e-09,1,-0.465536,3.11613,0.5,11227
1054.07,-0.000583396,0.00185662,0,1353.69,0,0,0.0143438,7.30456e-17,0,-5.69629e-08,-1.75483e-08,1,-0.4813,3.18625,0.5,11228
1054.03,-0.000841674,0.00175014,0,1385.34,5.64412e-19,3.61403e-19,0.0170947,7.43287e-17,8.10775e-20,-5.38028e-08,-2.56511e-08,1,-0.503929,3.24348,0.5,11229
1053.99,-0.00103988,0.00157932,0,1412.1,-3.10758e-20,1.00328e-18,0.0146918,8.68531e-17,8.55036e-19,-4.92599e-08,-3.35586e-08,1,-0.529425,3.28872,0.5,11230
1053.95,-0.0012559,0.00124516,0,1446.45,4.77086e-19,3.19885e-20,0.0141814,9.61082e-17,-3.16274e-19,-4.06037e-08,-4.36354e-08,1,-0.570345,3.33903,0.5,11231
1053.89,-0.00142566,0.000643338,0,1497.74,0,0,0.0168973,8.7998e-17,0,-2.77446e-08,-5.27537e-08,1,-0.644246,3.39078,0.5,11232
1053.87,-0.00145216,0.000432046,0,1516.22,0,0,0.0172482,8.7998e-17,0,-1.58515e-08,-5.74582e-08,1,-0.671299,3.40088,0.5,11233
1053.84,-0.00134655,7.58908e-05,0,1540.46,0,0,0.0170614,8.7998e-17,0,-2.486e-09,-5.95528e-08,1,-0.707349,3.40748,0.5,11234
1053.83,-0.00115954,-0.000320821,0,1567.39,0,0,0.0208797,8.7998e-17,0,1.55542e-08,-5.75394e-08,1,-0.743331,3.40396,0.5,11235
1053.82,-0.000940296,-0.00065214,0,1588.54,0,0,0.0219346,8.7998e-17,0,3.56784e-08,-4.77469e-08,1,-0.766349,3.39339,0.5,11236
1053.81,-0.000547694,-0.00106626,0,1613.68,0,0,0.0245083,8.7998e-17,0,5.2252e-08,-2.86782e-08,1,-0.785077,3.37194,0.5,11237
1053.82,-0.000175234,-0.00140019,0,1636.46,0,0,0.0257572,8.7998e-17,0,5.92073e-08,-6.871e-09,1,-0.792741,3.34588,0.5,11238
1053.84,0.000345316,-0.00178038,0,1669.89,0,0,0.0274522,8.7998e-17,0,5.88828e-08,9.24829e-09,1,-0.790161,3.29896,0.5,11239
1053.86,0.000645715,-0.00196626,0,1688.43,0,0,0.0317728,8.7998e-17,0,5.84658e-08,1.88814e-08,1,-0.781635,3.26647,0.5,11240
1053.89,0.000949565,-0.00217775,0,1705.25,0,0,0.0327048,8.7998e-17,0,5.75939e-08,2.60719e-08,1,-0.769113,3.23401,0.5,11241
1053.94,0.0014146,-0.00234536,0,1733.87,0,0,0.0326464,8.7998e-17,0,5.45797e-08,3.19039e-08,1,-0.737614,3.1738,0.5,11242
1053.98,0.00157654,-0.00226682,0,1750.44,0,0,0.0333728,8.7998e-17,0,5.18933e-08,3.61094e-08,1,-0.712897,3.13574,0.5,11243
1054.03,0.00169297,-0.00215555,0,1770.08,0,0,0.0372779,8.7998e-17,0,4.95705e-08,3.92374e-08,1,-0.680509,3.09223,0.5,11244
1054.08,0.00180934,-0.00199409,0,1791.05,0,0,0.0352509,8.7998e-17,0,4.67304e-08,4.25802e-08,1,-0.643541,3.04827,0.5,11245
1054.14,0.00174968,-0.00160858,0,1810.49,0,0,0.0356358,8.7998e-17,0,4.24684e-08,4.6832e-08,1,-0.606781,3.01102,0.5,11246
1054.18,0.0015752,-0.00108756,0,1829.49,-0,0,0.0312261,8.7998e-17,0,3.62052e-08,5.18265e-08,1,-0.571725,2.98261,0.5,11247
1054.21,0.00145566,-0.000720709,0,1843.47,-2.11574e-18,-1.95155e-18,0.0310746,8.07969e-17,-1.03016e-18,2.69655e-08,5.7181e-08,1,-0.548771,2.96889,0.5,11248
1054.23,0.00125784,-0.000248109,0,1859.54,9.36308e-19,8.8519e-19,0.0306495,7.85236e-17,7.47306e-19,7.33117e-09,6.45376e-08,1,-0.524252,2.96014,0.5,11249
1054.25,0.000883446,0.000484039,0,1884.53,2.74332e-19,5.69092e-19,0.0294498,9.42802e-17,5.14038e-19,-2.42817e-08,6.20588e-08,1,-0.493099,2.96379,0.5,11250
1054.25,0.000765774,0.000695207,0,1895.53,0,0,0.0231811,9.71089e-17,0,-4.44013e-08,4.96932e-08,1,-0.484155,2.9703,0.5,11251
1054.24,0.000665865,0.000866297,0,1905.97,0,0,0.0226923,9.71089e-17,0,-5.55727e-08,3.67772e-08,1,-0.476876,2.97825,0.5,11252
1054.22,0.000345794,0.00133599,0,1942.01,0,0,0.0209352,9.71089e-17,0,-6.39096e-08,1.888e-08,1,-0.460652,3.01385,0.5,11253
1054.19,9.41205e-05,0.001628,0,1969.47,0,0,0.0193922,9.71089e-17,0,-6.65314e-08,3.80262e-09,1,-0.455115,3.05127,0.5,11254
1054.14,-0.000213141,0.00190432,0,2001.95,0,0,0.0174641,9.71089e-17,0,-6.63286e-08,-6.43523e-09,1,-0.456845,3.10415,0.5,11255
1054.11,-0.000408217,0.00195449,0,2023.55,0,0,0.0150851,9.71089e-17,0,-6.5226e-08,-1.36553e-08,1,-0.463466,3.14499,0.5,11256
1054.08,-0.000592077,0.0019227,0,2044.79,0,0,0.0142001,9.71089e-17,0,-6.34717e-08,-2.03036e-08,1,-0.474037,3.18604,0.5,11257
1054.03,-0.000856892,0.00184116,0,2074.72,-4.96632e-19,-7.70564e-19,0.0169224,8.97892e-17,-4.89056e-19,-6.04445e-08,-2.80599e-08,1,-0.495638,3.24221,0.5,11258
1053.99,-0.00106315,0.00164696,0,2102.39,4.195e-19,1.06983e-18,0.0144837,9.23107e-17,6.71315e-19,-5.56524e-08,-3.66566e-08,1,-0.522659,3.29142,0.5,11259
1053.95,-0.001263,0.00133444,0,2133.38,4.22566e-19,3.17536e-20,0.0139671,9.85688e-17,-2.6741e-19,-4.58907e-08,-4.83212e-08,1,-0.559985,3.33924,0.5,11260
