U:0,U:1,U:2,p,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Point ID
0.896505,-0.00103808,0,1033.79,1,0.326,0.6,-0.674,0.5,163
0.899912,-0.00104796,0,1033.8,1,0.328,0.6,-0.672,0.5,164
0.903319,-0.00105784,0,1033.81,1,0.33,0.6,-0.67,0.5,165
0.906726,-0.00106772,0,1033.82,1,0.332,0.6,-0.668,0.5,166
0.910132,-0.0010776,0,1033.83,1,0.334,0.6,-0.666,0.5,167
0.913308,-0.00107879,0,1033.83,1,0.336,0.6,-0.664,0.5,168
0.916227,-0.00107038,0,1033.84,1,0.338,0.6,-0.662,0.5,169
0.919147,-0.00106197,0,1033.85,1,0.34,0.6,-0.66,0.5,170
0.922066,-0.00105355,0,1033.86,1,0.342,0.6,-0.658,0.5,171
0.924985,-0.00104514,0,1033.86,1,0.344,0.6,-0.656,0.5,172
0.927905,-0.00103673,0,1033.87,1,0.346,0.6,-0.654,0.5,173
0.930824,-0.00102831,0,1033.88,1,0.348,0.6,-0.652,0.5,174
0.933744,-0.0010199,0,1033.88,1,0.35,0.6,-0.65,0.5,175
0.936663,-0.00101149,0,1033.89,1,0.352,0.6,-0.648,0.5,176
0.939583,-0.00100308,0,1033.9,1,0.354,0.6,-0.646,0.5,177
0.942502,-0.000994664,0,1033.91,1,0.356,0.6,-0.644,0.5,178
0.945422,-0.000986252,0,1033.91,1,0.358,0.6,-0.642,0.5,179
0.948341,-0.000977839,0,1033.92,1,0.36,0.6,-0.64,0.5,180
0.951261,-0.000969426,0,1033.93,1,0.362,0.6,-0.638,0.5,181
0.95418,-0.000961014,0,1033.93,1,0.364,0.6,-0.636,0.5,182
0.957099,-0.000952601,0,1033.94,1,0.366,0.6,-0.634,0.5,183
0.960019,-0.000944189,0,1033.95,1,0.368,0.6,-0.632,0.5,184
0.962938,-0.000935776,0,1033.96,1,0.37,0.6,-0.63,0.5,185
0.965858,-0.000927364,0,1033.96,1,0.372,0.6,-0.628,0.5,186
0.968777,-0.000918951,0,1033.97,1,0.374,0.6,-0.626,0.5,187
0.971697,-0.000910538,0,1033.98,1,0.376,0.6,-0.624,0.5,188
0.974616,-0.000902126,0,1033.99,1,0.378,0.6,-0.622,0.5,189
0.977536,-0.000893713,0,1033.99,1,0.38,0.6,-0.62,0.5,190
0.980455,-0.0008853,0,1034,1,0.382,0.6,-0.618,0.5,191
0.983374,-0.000876888,0,1034.01,1,0.384,0.6,-0.616,0.5,192
0.986294,-0.000868475,0,1034.01,1,0.386,0.6,-0.614,0.5,193
