U:0,U:1,U:2,p,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Point ID
1.02209,0.0139149,0,2948.77,1,0.44,0.6,-0.56,0.5,220
1.02532,0.0139842,0,2948.77,1,0.442,0.6,-0.558,0.5,221
1.02855,0.0140534,0,2948.77,1,0.444,0.6,-0.556,0.5,222
1.03178,0.0141227,0,2948.76,1,0.446,0.6,-0.554,0.5,223
1.03501,0.014192,0,2948.76,1,0.448,0.6,-0.552,0.5,224
1.03824,0.0142612,0,2948.76,1,0.45,0.6,-0.55,0.5,225
1.04146,0.0143305,0,2948.76,1,0.452,0.6,-0.548,0.5,226
1.04469,0.0143998,0,2948.76,1,0.454,0.6,-0.546,0.5,227
1.04792,0.0144691,0,2948.75,1,0.456,0.6,-0.544,0.5,228
1.05115,0.0145383,0,2948.75,1,0.458,0.6,-0.542,0.5,229
1.05438,0.0146076,0,2948.75,1,0.46,0.6,-0.54,0.5,230
1.05761,0.0146769,0,2948.75,1,0.462,0.6,-0.538,0.5,231
1.06084,0.0147461,0,2948.75,1,0.464,0.6,-0.536,0.5,232
1.06407,0.0148154,0,2948.74,1,0.466,0.6,-0.534,0.5,233
1.0673,0.0148847,0,2948.74,1,0.468,0.6,-0.532,0.5,234
1.07053,0.0149539,0,2948.74,1,0.47,0.6,-0.53,0.5,235
1.07376,0.0150232,0,2948.74,1,0.472,0.6,-0.528,0.5,236
1.07699,0.0150925,0,2948.73,1,0.474,0.6,-0.526,0.5,237
1.08022,0.0151617,0,2948.73,1,0.476,0.6,-0.524,0.5,238
1.08345,0.015231,0,2948.73,1,0.478,0.6,-0.522,0.5,239
1.08668,0.0153003,0,2948.73,1,0.48,0.6,-0.52,0.5,240
1.08991,0.0153696,0,2948.73,1,0.482,0.6,-0.518,0.5,241
1.09314,0.0154388,0,2948.72,1,0.484,0.6,-0.516,0.5,242
1.09637,0.0155081,0,2948.72,1,0.486,0.6,-0.514,0.5,243
1.0996,0.0155774,0,2948.72,1,0.488,0.6,-0.512,0.5,244
1.10283,0.0156466,0,2948.72,1,0.49,0.6,-0.51,0.5,245
1.10606,0.0157159,0,2948.72,1,0.492,0.6,-0.508,0.5,246
1.10929,0.0157852,0,2948.71,1,0.494,0.6,-0.506,0.5,247
1.11252,0.0158544,0,2948.71,1,0.496,0.6,-0.504,0.5,248
1.11575,0.0159237,0,2948.71,1,0.498,0.6,-0.502,0.5,249
1.11897,0.015993,0,2948.71,1,0.5,0.6,-0.5,0.5,250
1.12182,0.0160271,0,2948.71,1,0.502,0.6,-0.498,0.5,251
1.12466,0.0160612,0,2948.7,1,0.504,0.6,-0.496,0.5,252
1.1275,0.0160953,0,2948.7,1,0.506,0.6,-0.494,0.5,253
1.13034,0.0161294,0,2948.7,1,0.508,0.6,-0.492,0.5,254
1.13318,0.0161635,0,2948.69,1,0.51,0.6,-0.49,0.5,255
1.13602,0.0161975,0,2948.69,1,0.512,0.6,-0.488,0.5,256
1.13886,0.0162316,0,2948.69,1,0.514,0.6,-0.486,0.5,257
1.1417,0.0162657,0,2948.69,1,0.516,0.6,-0.484,0.5,258
1.14454,0.0162998,0,2948.68,1,0.518,0.6,-0.482,0.5,259
1.14738,0.0163339,0,2948.68,1,0.52,0.6,-0.48,0.5,260
1.15022,0.016368,0,2948.68,1,0.522,0.6,-0.478,0.5,261
1.15306,0.0164021,0,2948.68,1,0.524,0.6,-0.476,0.5,262
