p,U:0,U:1,U:2,IntegrationTime,Vorticity:0,Vorticity:1,Vorticity:2,Rotation,AngularVelocity,Normals:0,Normals:1,Normals:2,Points:0,Points:1,Points:2,Point ID
1048.28,0.00336842,-0.00413664,0,38167.6,0,0,0.0433972,5.70945e-17,0,2.66529e-07,2.1649e-07,1,-0.689989,2.983,0.5,13388
1048.34,0.00330012,-0.00381803,0,38177,0,0,0.0409364,5.70945e-17,0,2.6016e-07,2.24598e-07,1,-0.657855,2.94455,0.5,13389
1048.39,0.00322972,-0.0035474,0,38186.5,0,0,0.0440229,5.70945e-17,0,2.54222e-07,2.31298e-07,1,-0.625901,2.90871,0.5,13390
1048.44,0.00307209,-0.00323648,0,38196.3,0,0,0.0445473,5.70945e-17,0,2.47187e-07,2.38801e-07,1,-0.594156,2.87452,0.5,13391
1048.54,0.00277455,-0.00255793,0,38213.3,-2.58095e-18,-1.58524e-18,0.0402999,5.00733e-17,-8.23064e-19,2.34005e-07,2.51733e-07,1,-0.540195,2.82083,0.5,13392
1048.58,0.0025174,-0.00203255,0,38223.6,-1.88998e-18,-1.02104e-18,0.0405511,4.15935e-17,-8.29085e-19,2.14695e-07,2.68391e-07,1,-0.510948,2.79544,0.5,13393
1048.63,0.00223539,-0.00147546,0,38233.9,0,0,0.0335429,3.734e-17,0,1.878e-07,2.87852e-07,1,-0.484221,2.77577,0.5,13394
1048.66,0.00200535,-0.000958778,0,38245.5,0,0,0.0334495,3.734e-17,0,1.42864e-07,3.12953e-07,1,-0.457268,2.76028,0.5,13395
1048.69,0.00170722,-0.000332815,0,38258.5,0,0,0.033047,3.734e-17,0,6.75983e-08,3.37642e-07,1,-0.43001,2.7508,0.5,13396
1048.71,0.0014742,0.000137264,0,38268.8,0,0,0.0325279,3.734e-17,0,-2.58533e-08,3.43371e-07,1,-0.412155,2.74972,0.5,13397
1048.71,0.00131456,0.000453305,0,38276.5,0,0,0.0255665,3.734e-17,0,-1.09034e-07,3.26624e-07,1,-0.401055,2.75209,0.5,13398
1048.71,0.00119308,0.000706534,0,38284.9,0,0,0.0250736,3.734e-17,0,-1.91826e-07,2.85962e-07,1,-0.390507,2.75697,0.5,13399
1048.71,0.000925247,0.00124713,0,38305,0,0,0.0237073,3.734e-17,0,-2.75593e-07,2.06984e-07,1,-0.37023,2.77579,0.5,13400
1048.67,0.000628593,0.00181792,0,38330.8,0,0,0.0216475,3.734e-17,0,-3.2349e-07,1.19876e-07,1,-0.352249,2.81158,0.5,13401
1048.63,0.000391535,0.00224969,0,38353.5,0,0,0.019493,3.734e-17,0,-3.39771e-07,5.976e-08,1,-0.341709,2.85389,0.5,13402
1048.56,0.000129277,0.00269597,0,38381,0,0,0.0165561,3.734e-17,0,-3.44519e-07,1.79555e-08,1,-0.335203,2.91619,0.5,13403
1048.48,-0.000121289,0.00286713,0,38410.8,0,0,0.0134014,3.734e-17,0,-3.44725e-07,-1.34259e-08,1,-0.335196,2.99652,0.5,13404
1048.41,-0.000333314,0.00292887,0,38436.1,0,0,0.0112655,3.734e-17,0,-3.4269e-07,-4.24409e-08,1,-0.340866,3.06912,0.5,13405
1048.31,-0.000651098,0.00282862,0,38473.9,0,0,0.00815603,3.734e-17,0,-3.36274e-07,-7.98722e-08,1,-0.359524,3.1788,0.5,13406
1048.22,-0.0010251,0.00259019,0,38513,0,0,0.0056545,3.734e-17,0,-3.20065e-07,-1.30455e-07,1,-0.39281,3.28721,0.5,13407
1048.15,-0.00140828,0.00211223,0,38554.2,0,0,0.00774871,3.734e-17,0,-2.90095e-07,-1.87897e-07,1,-0.445371,3.38912,0.5,13408
1048.11,-0.00168642,0.0017661,0,38584.5,9.74009e-20,-1.53207e-19,0.00844248,3.46489e-17,-1.7807e-19,-2.49005e-07,-2.39701e-07,1,-0.493162,3.44903,0.5,13409
1048.07,-0.00193562,0.00136428,0,38615.4,-6.29029e-19,1.52016e-18,0.00825375,5.33948e-17,1.38993e-18,-1.93167e-07,-2.86612e-07,1,-0.550293,3.49828,0.5,13410
1048.02,-0.00218897,0.000762136,0,38662.2,0,0,0.0082849,8.5942e-17,0,-1.20728e-07,-3.23859e-07,1,-0.648613,3.5488,0.5,13411
1047.97,-0.00222538,0.000314245,0,38696.3,0,0,0.0101888,8.5942e-17,0,-5.15772e-08,-3.42085e-07,1,-0.72523,3.56747,0.5,13412
1047.93,-0.00214114,-5.64156e-05,0,38723.5,0,0,0.0119825,8.5942e-17,0,1.14946e-08,-3.46402e-07,1,-0.786084,3.57114,0.5,13413
1047.9,-0.00190648,-0.000463726,0,38750.1,0,0,0.0134618,8.5942e-17,0,8.2568e-08,-3.36943e-07,1,-0.84253,3.56395,0.5,13414
1047.88,-0.00158005,-0.000846531,0,38772.8,0,0,0.0153826,8.5942e-17,0,1.70093e-07,-3.02352e-07,1,-0.884198,3.54855,0.5,13415
1047.86,-0.00111175,-0.00130415,0,38797.9,0,0,0.0171518,8.5942e-17,0,2.58171e-07,-2.31724e-07,1,-0.919281,3.52071,0.5,13416
1047.86,-0.000718094,-0.00166042,0,38815.1,0,0,0.0221171,8.5942e-17,0,3.16911e-07,-1.41124e-07,1,-0.934912,3.49594,0.5,13417
1047.86,-0.000311384,-0.0020081,0,38830.4,0,0,0.0232611,8.5942e-17,0,3.44224e-07,-4.31059e-08,1,-0.942423,3.46931,0.5,13418
1047.88,0.000430925,-0.002597,0,38859.2,0,0,0.0251931,8.5942e-17,0,3.44312e-07,4.23941e-08,1,-0.940925,3.41102,0.5,13419
1047.9,0.000810733,-0.00289848,0,38870.3,0,0,0.0300638,8.5942e-17,0,3.34807e-07,9.08431e-08,1,-0.93461,3.38268,0.5,13420
1047.91,0.00112757,-0.00314346,0,38879,0,0,0.0307346,8.5942e-17,0,3.24971e-07,1.22327e-07,1,-0.926595,3.35771,0.5,13421
1047.96,0.00178156,-0.00359186,0,38900.6,0,0,0.0322324,8.5942e-17,0,3.12935e-07,1.51208e-07,1,-0.897825,3.29142,0.5,13422
1048,0.00225096,-0.00394762,0,38915.5,0,0,0.0374103,8.5942e-17,0,3.02491e-07,1.71148e-07,1,-0.869677,3.23875,0.5,13423
1048.04,0.00263239,-0.00418809,0,38927.5,0,0,0.0375236,8.5942e-17,0,2.94498e-07,1.84562e-07,1,-0.841867,3.19225,0.5,13424
1048.09,0.00290417,-0.00426013,0,38939,0,0,0.0383628,8.5942e-17,0,2.87319e-07,1.9555e-07,1,-0.810607,3.1446,0.5,13425
1048.15,0.00313033,-0.00433083,0,38952.5,0,0,0.0433333,8.5942e-17,0,2.81375e-07,2.04011e-07,1,-0.77033,3.08753,0.5,13426
1048.21,0.00335815,-0.00437552,0,38964.5,0,0,0.0425367,8.5942e-17,0,2.75684e-07,2.11638e-07,1,-0.732258,3.03641,0.5,13427
1048.28,0.00336705,-0.00413071,0,38977,0,0,0.0434132,8.5942e-17,0,2.69673e-07,2.19246e-07,1,-0.689254,2.98205,0.5,13428
1048.33,0.00330279,-0.0038317,0,38985.9,0,0,0.0409175,8.5942e-17,0,2.63807e-07,2.2627e-07,1,-0.659044,2.94589,0.5,13429
1048.36,0.00326103,-0.00363834,0,38991.4,0,0,0.0437552,8.5942e-17,0,2.59452e-07,2.3173e-07,1,-0.640635,2.92498,0.5,13430
1048.4,0.00321163,-0.00350516,0,38997.6,0,0,0.044124,8.5942e-17,0,2.55385e-07,2.36674e-07,1,-0.620311,2.90254,0.5,13431
1048.48,0.00294991,-0.00297877,0,39012.3,-0,0,0.0398494,8.5942e-17,0,2.44354e-07,2.48047e-07,1,-0.571987,2.85157,0.5,13432
1048.58,0.00251509,-0.00202787,0,39032.2,9.95925e-19,7.1309e-19,0.0405555,8.91995e-17,3.2772e-19,2.22466e-07,2.67853e-07,1,-0.510681,2.79517,0.5,13433
1048.62,0.00226884,-0.00155456,0,39040.7,0,0,0.0335391,9.05842e-17,0,1.95871e-07,2.87873e-07,1,-0.488829,2.77882,0.5,13434
1048.65,0.00208088,-0.00112371,0,39050.7,0,0,0.0335063,9.05842e-17,0,1.59825e-07,3.09701e-07,1,-0.465292,2.76431,0.5,13435
1048.68,0.00179619,-0.000515961,0,39063.5,0,0,0.0332001,9.05842e-17,0,9.61725e-08,3.35308e-07,1,-0.437491,2.75254,0.5,13436
1048.7,0.0015534,-2.08839e-05,0,39074.2,0,0,0.0327279,9.05842e-17,0,4.46109e-09,3.48799e-07,1,-0.417926,2.74942,0.5,13437
1048.71,0.00133996,0.000402895,0,39084,0,0,0.0321433,9.05842e-17,0,-1.14394e-07,3.29537e-07,1,-0.402833,2.75143,0.5,13438
1048.71,0.00105082,0.000996829,0,39103.8,0,0,0.0244016,9.05842e-17,0,-2.32186e-07,2.60327e-07,1,-0.379214,2.76545,0.5,13439
1048.7,0.000819954,0.00145343,0,39122.1,0,0,0.0230516,9.05842e-17,0,-3.03587e-07,1.718e-07,1,-0.36326,2.78645,0.5,13440
1048.66,0.000553596,0.00195732,0,39146,0,0,0.0210207,9.05842e-17,0,-3.34492e-07,9.89731e-08,1,-0.348466,2.82347,0.5,13441
1048.61,0.000311839,0.00238929,0,39169.9,0,0,0.0186604,9.05842e-17,0,-3.4598e-07,4.69061e-08,1,-0.339056,2.87107,0.5,13442
1048.54,7.65055e-05,0.00277653,0,39194.7,0,0,0.0154392,9.05842e-17,0,-3.49267e-07,1.17087e-08,1,-0.334621,2.93062,0.5,13443
1048.48,-0.000116327,0.00286564,0,39217.8,0,0,0.0134533,9.05842e-17,0,-3.4897e-07,-1.8553e-08,1,-0.335091,2.99478,0.5,13444
1048.36,-0.000470067,0.0029621,0,39259.4,0,0,0.0100164,9.05842e-17,0,-3.44432e-07,-5.90843e-08,1,-0.346866,3.11345,0.5,13445
1048.24,-0.000932166,0.00266061,0,39310.4,0,0,0.00685246,9.05842e-17,0,-3.30678e-07,-1.13033e-07,1,-0.383321,3.26186,0.5,13446
1048.18,-0.00126417,0.00227027,0,39347,0,0,0.00808887,9.05842e-17,0,-3.02643e-07,-1.74733e-07,1,-0.425098,3.35594,0.5,13447
1048.11,-0.00168232,0.00177486,0,39390.9,-2.78804e-19,2.21736e-19,0.00844879,9.83329e-17,3.52728e-19,-2.55435e-07,-2.3849e-07,1,-0.492122,3.448,0.5,13448
1048.07,-0.00198106,0.00130881,0,39427.3,6.77626e-21,0,0.00825746,1.04648e-16,-5.65382e-21,-1.94176e-07,-2.90551e-07,1,-0.56016,3.50506,0.5,13449
1048.02,-0.0021597,0.000851182,0,39462.1,0,0,0.00819212,1.0455e-16,0,-1.3596e-07,-3.21931e-07,1,-0.633226,3.54313,0.5,13450
1048,-0.0022396,0.000603644,0,39482.1,0,0,0.00956208,1.0455e-16,0,-8.97362e-08,-3.37745e-07,1,-0.67734,3.5577,0.5,13451
1047.97,-0.00222511,0.000307797,0,39503.7,0,0,0.0102042,1.0455e-16,0,-4.92559e-08,-3.45975e-07,1,-0.726336,3.56766,0.5,13452
1047.94,-0.00219776,5.67908e-05,0,39522.8,0,0,0.0115964,1.0455e-16,0,-5.86533e-09,-3.49414e-07,1,-0.769072,3.57118,0.5,13453
1047.92,-0.00202843,-0.000263677,0,39544.2,0,0,0.0127226,1.0455e-16,0,4.68751e-08,-3.46305e-07,1,-0.816004,3.56889,0.5,13454
1047.89,-0.00181435,-0.000602915,0,39565.9,0,0,0.0139782,1.0455e-16,0,1.28008e-07,-3.25174e-07,1,-0.859405,3.55917,0.5,13455
1047.86,-0.00122406,-0.00119732,0,39598.4,0,0,0.0167475,1.0455e-16,0,2.26378e-07,-2.66645e-07,1,-0.912424,3.52813,0.5,13456
1047.86,-0.000960939,-0.0014451,0,39611.8,0,0,0.02138,1.0455e-16,0,2.93036e-07,-1.92147e-07,1,-0.927157,3.51037,0.5,13457
1047.86,-0.000638753,-0.00172966,0,39624.4,0,0,0.0223487,1.0455e-16,0,3.33004e-07,-1.10095e-07,1,-0.936938,3.49103,0.5,13458
1047.87,-3.63607e-05,-0.00223391,0,39647.4,0,0,0.0239909,1.0455e-16,0,3.50644e-07,-7.83832e-09,1,-0.944107,3.4494,0.5,13459
1047.89,0.000707977,-0.0028166,0,39674.2,0,0,0.0298471,1.0455e-16,0,3.41826e-07,7.85343e-08,1,-0.936616,3.39019,0.5,13460
1047.92,0.00135722,-0.0033121,0,39693.4,0,0,0.0312324,1.0455e-16,0,3.25838e-07,1.29777e-07,1,-0.91877,3.33736,0.5,13461
1047.96,0.00183198,-0.00362089,0,39709.6,0,0,0.0323648,1.0455e-16,0,3.133e-07,1.57657e-07,1,-0.894537,3.28484,0.5,13462
1048.01,0.0023378,-0.00401596,0,39725.6,0,0,0.0376164,1.0455e-16,0,3.03483e-07,1.76445e-07,1,-0.863359,3.22779,0.5,13463
1048.06,0.0027605,-0.00423898,0,39739.4,0,0,0.0378712,1.0455e-16,0,2.94873e-07,1.91068e-07,1,-0.829648,3.17318,0.5,13464
1048.12,0.00298009,-0.00422183,0,39752.2,0,0,0.0387642,1.0455e-16,0,2.88152e-07,2.0106e-07,1,-0.793208,3.11955,0.5,13465
1048.16,0.00315621,-0.00434473,0,39761.2,0,0,0.0417172,1.0455e-16,0,2.83805e-07,2.07151e-07,1,-0.765999,3.08157,0.5,13466
1048.2,0.00333376,-0.00438514,0,39769.8,0,0,0.042392,1.0455e-16,0,2.79452e-07,2.12987e-07,1,-0.738585,3.04471,0.5,13467
1048.26,0.00339064,-0.00422835,0,39780.8,0,0,0.0431864,1.0455e-16,0,2.74346e-07,2.19525e-07,1,-0.701174,2.99681,0.5,13468
1048.32,0.00331317,-0.0039382,0,39790,0,0,0.040719,1.0455e-16,0,2.68955e-07,2.26098e-07,1,-0.669719,2.95843,0.5,13469
1048.35,0.00327749,-0.00370665,0,39796.4,0,0,0.0411005,1.0455e-16,0,2.63232e-07,2.33212e-07,1,-0.648326,2.93362,0.5,13470
1048.43,0.00313249,-0.00334635,0,39809.8,0,0,0.0444041,1.0455e-16,0,2.56463e-07,2.41096e-07,1,-0.60357,2.88446,0.5,13471
1048.5,0.00290352,-0.00285547,0,39823,0,-2.1684e-19,0.040019,1.05556e-16,1.52045e-19,2.45181e-07,2.52561e-07,1,-0.561324,2.84093,0.5,13472
1048.57,0.00257398,-0.00214371,0,39837.9,1.19659e-18,5.08059e-19,0.0405217,1.11122e-16,5.94331e-19,2.27135e-07,2.68906e-07,1,-0.516515,2.79995,0.5,13473
1048.61,0.0023322,-0.00167764,0,39846.3,2.69007e-18,1.54342e-18,0.0405999,1.18959e-16,1.28249e-18,1.99428e-07,2.90051e-07,1,-0.494453,2.78276,0.5,13474
1048.66,0.00199615,-0.000938578,0,39861.8,0,0,0.0334449,1.28926e-16,0,1.46177e-07,3.20208e-07,1,-0.45627,2.75973,0.5,13475
1048.7,0.00166716,-0.000250804,0,39876,0,0,0.0329742,1.28926e-16,0,5.02793e-08,3.48386e-07,1,-0.42672,2.75014,0.5,13476
1048.71,0.00137836,0.000327355,0,39888.7,0,0,0.0322619,1.28926e-16,0,-6.72715e-08,3.45829e-07,1,-0.405417,2.75072,0.5,13477
1048.71,0.00123367,0.000622768,0,39897.4,0,0,0.0252488,1.28926e-16,0,-1.57687e-07,3.15404e-07,1,-0.393885,2.75502,0.5,13478
1048.71,0.00110971,0.000877588,0,39906.1,0,0,0.0246941,1.28926e-16,0,-2.32347e-07,2.65254e-07,1,-0.383734,2.76153,0.5,13479
1048.7,0.000840733,0.00141305,0,39927.2,0,0,0.0231874,1.28926e-16,0,-3.01134e-07,1.83475e-07,1,-0.364582,2.78417,0.5,13480
1048.66,0.000560279,0.00194501,0,39952.4,0,0,0.0210787,1.28926e-16,0,-3.37287e-07,1.0287e-07,1,-0.348786,2.82235,0.5,13481
1048.61,0.000320485,0.00237432,0,39976,0,0,0.0187536,1.28926e-16,0,-3.49081e-07,4.98745e-08,1,-0.339315,2.86913,0.5,13482
1048.56,0.000111356,0.00272534,0,39997.7,0,0,0.0163391,1.28926e-16,0,-3.52404e-07,1.24929e-08,1,-0.33495,2.92093,0.5,13483
1048.46,-0.000180093,0.00288724,0,40032.9,0,0,0.012794,1.28926e-16,0,-3.51983e-07,-2.12844e-08,1,-0.336213,3.01675,0.5,13484
1048.37,-0.000457079,0.00295901,0,40065.1,0,0,0.0101291,1.28926e-16,0,-3.47625e-07,-5.91779e-08,1,-0.346219,3.10937,0.5,13485
1048.25,-0.000879716,0.00268571,0,40112.7,0,0,0.00705617,1.28926e-16,0,-3.35447e-07,-1.08722e-07,1,-0.378644,3.24809,0.5,13486
1048.18,-0.00122708,0.00231797,0,40150.4,0,0,0.00819832,1.28926e-16,0,-3.11382e-07,-1.65488e-07,1,-0.419826,3.34625,0.5,13487
1048.13,-0.00155915,0.00193461,0,40185.1,0,0,0.00619781,1.28926e-16,0,-2.73593e-07,-2.22966e-07,1,-0.469533,3.42216,0.5,13488
1048.08,-0.00186036,0.00146624,0,40221.5,-4.06524e-19,6.42524e-19,0.00826626,1.41989e-16,7.17004e-19,-2.23474e-07,-2.73584e-07,1,-0.53357,3.48589,0.5,13489
1048.05,-0.00207635,0.00115475,0,40248.4,0,0,0.00801706,1.51617e-16,0,-1.72584e-07,-3.08227e-07,1,-0.586485,3.52108,0.5,13490
1048.02,-0.00216958,0.0008206,0,40272.5,0,0,0.00822123,1.51617e-16,0,-1.17387e-07,-3.33181e-07,1,-0.638422,3.54515,0.5,13491
1047.97,-0.00222283,0.000274254,0,40314.2,0,0,0.0102898,1.51617e-16,0,-5.47083e-08,-3.48993e-07,1,-0.732065,3.56841,0.5,13492
1047.94,-0.00218002,2.04376e-05,0,40333.2,0,0,0.0117181,1.51617e-16,0,-2.55279e-09,-3.53246e-07,1,-0.77458,3.57129,0.5,13493
1047.92,-0.00203914,-0.00024505,0,40351.1,0,0,0.0126546,1.51617e-16,0,4.55161e-08,-3.5031e-07,1,-0.813408,3.56922,0.5,13494
1047.89,-0.00183832,-0.00056768,0,40371.9,0,0,0.0138474,1.51617e-16,0,1.25275e-07,-3.30296e-07,1,-0.855278,3.5605,0.5,13495
1047.86,-0.00121233,-0.00120856,0,40406.9,0,0,0.0167903,1.51617e-16,0,1.25275e-07,-3.30296e-07,1,-0.913183,3.52737,0.5,13496
1048.07,0,0,0,0,0,0,-0.011794,0,0,1,0,0,-0.5,4,0.5,13497
1048.07,0,0,0,0,0,0,0.011794,0,0,1,0,0,-0.5,-4,0.5,13498
1048.06,-0.00195516,-0.00127007,0,0,-5.38236e-19,2.51474e-19,-0.00260666,0,3.14372e-19,0,0,1,-0.5,-3.6,0.5,13499
1048.09,-0.0016678,-0.0015948,0,-34.1878,0,0,-0.00281518,-5.37385e-18,-0,-3.71393e-18,3.88394e-18,1,-0.437561,-3.55064,0.5,13500
1048.12,-0.00143531,-0.0019206,0,-65.351,0,0,-0.00221047,-5.37385e-18,-0,-4.3046e-18,3.21693e-18,1,-0.39001,-3.49681,0.5,13501
1048.15,-0.00118948,-0.00221858,0,-95.824,0,0,-0.00243355,-5.37385e-18,-0,-1.32404e-08,6.8364e-09,1,-0.350944,-3.43514,0.5,13502
1048.22,-0.000831055,-0.00268718,0,-147.444,0,0,-0.000960701,-5.37385e-18,-0,-2.00436e-08,6.50706e-09,1,-0.301794,-3.31507,0.5,13503
1048.31,-0.000566857,-0.0030109,0,-190.392,0,0,-0.00242072,-5.37385e-18,-0,-2.06956e-08,3.97244e-09,1,-0.273177,-3.19777,0.5,13504
1048.44,-0.000315596,-0.00319625,0,-235.637,0,0,-0.000271167,-5.37385e-18,-0,-2.09621e-08,2.16279e-09,1,-0.253842,-3.06055,0.5,13505
1048.57,-0.000111755,-0.00324703,0,-274.566,0,0,-0.00217178,-5.37385e-18,-0,-2.10569e-08,8.34648e-10,1,-0.245642,-2.93581,0.5,13506
1048.67,2.56876e-05,-0.00308229,0,-298.978,0,0,-0.00457106,-5.37385e-18,0,-2.5806e-08,-4.29275e-10,1,-0.244564,-2.85651,0.5,13507
1048.82,0.000253314,-0.00277429,0,-337.191,0,0,-0.00806249,-5.37385e-18,0,-2.97122e-08,-2.31635e-09,1,-0.25008,-2.73888,0.5,13508
1048.86,0.000340315,-0.00265103,0,-350.746,0,0,-0.00921306,-5.37385e-18,0,-2.95413e-08,-3.93567e-09,1,-0.254178,-2.70135,0.5,13509
1048.92,0.000452824,-0.00237198,0,-363.805,0,0,-0.0116423,-5.37385e-18,0,-2.91708e-08,-6.10249e-09,1,-0.259605,-2.66687,0.5,13510
1048.99,0.000671607,-0.00184115,0,-384.71,0,0,-0.0225412,-5.37385e-18,0,-2.78669e-08,-1.05647e-08,1,-0.272389,-2.61809,0.5,13511
1049.03,0.000915054,-0.00127172,0,-402.199,0,0,-0.0248154,-5.37385e-18,0,-2.36099e-08,-1.81866e-08,1,-0.287817,-2.5876,0.5,13512
1049.04,0.00121249,-0.000603739,0,-421.136,0,0,-0.0266088,-5.37385e-18,0,-1.63348e-08,-2.90413e-08,1,-0.309773,-2.56809,0.5,13513
1049.04,0.00139876,-0.000197105,0,-433.25,0,0,-0.0273357,-5.37385e-18,0,-6.10905e-09,-3.59854e-08,1,-0.325389,-2.56329,0.5,13514
1049.03,0.0015455,0.000108736,0,-440.5,0,0,-0.0369383,-5.37385e-18,0,2.21802e-09,-3.64328e-08,1,-0.335603,-2.5629,0.5,13515
1049.02,0.00169504,0.000413995,0,-447.116,0,0,-0.0371962,-5.37385e-18,0,8.36727e-09,-3.55282e-08,1,-0.345711,-2.56453,0.5,13516
1049.01,0.00183044,0.000687733,0,-452.991,0,0,-0.0373424,-5.37385e-18,0,1.36599e-08,-3.69827e-08,1,-0.355488,-2.56758,0.5,13517
1048.99,0.00195245,0.000932485,0,-458.233,0,0,-0.037407,-5.37385e-18,0,1.80231e-08,-3.80989e-08,1,-0.364908,-2.57162,0.5,13518
1048.97,0.00206253,0.0011519,0,-462.97,0,0,-0.0374118,-5.37385e-18,0,2.04581e-08,-3.68486e-08,1,-0.374003,-2.57634,0.5,13519
1048.96,0.00216208,0.00134928,0,-467.309,0,0,-0.0373715,-5.37385e-18,0,2.22504e-08,-3.57949e-08,1,-0.382822,-2.58156,0.5,13520
1048.94,0.00225228,0.0015273,0,-471.331,0,0,-0.0372965,-5.37385e-18,0,2.36101e-08,-3.4913e-08,1,-0.391409,-2.58716,0.5,13521
1048.93,0.00233408,0.0016881,0,-475.098,0,0,-0.0371944,-5.37385e-18,0,2.47047e-08,-3.41473e-08,1,-0.399801,-2.59304,0.5,13522
1048.91,0.00244261,0.00188001,0,-478.656,0,0,-0.0443874,-5.37385e-18,0,2.56737e-08,-3.34248e-08,1,-0.408016,-2.59917,0.5,13523
1048.89,0.00255066,0.00206668,0,-481.986,0,0,-0.0442785,-5.37385e-18,0,2.65072e-08,-3.27678e-08,1,-0.416066,-2.60554,0.5,13524
1048.87,0.00264981,0.00223725,0,-485.112,0,0,-0.0441497,-5.37385e-18,0,2.71704e-08,-3.222e-08,1,-0.423972,-2.61208,0.5,13525
1048.86,0.00274076,0.00239312,0,-488.071,0,0,-0.0440045,-5.37385e-18,0,2.7706e-08,-3.17606e-08,1,-0.431756,-2.61877,0.5,13526
1048.84,0.00282405,0.00253541,0,-490.892,0,0,-0.043846,-5.37385e-18,0,2.81449e-08,-3.13723e-08,1,-0.439438,-2.62557,0.5,13527
1048.82,0.00290012,0.002665,0,-493.596,0,0,-0.0436763,-5.37385e-18,0,2.85084e-08,-3.10423e-08,1,-0.447033,-2.63247,0.5,13528
1048.81,0.00296934,0.00278262,0,-496.201,0,0,-0.0434972,-5.37385e-18,0,2.88119e-08,-3.07609e-08,1,-0.454555,-2.63946,0.5,13529
1048.79,0.00303201,0.00288889,0,-498.723,0,0,-0.0433103,-5.37385e-18,0,3.08304e-08,-3.23711e-08,1,-0.462013,-2.64651,0.5,13530
1048.78,0.00308838,0.00298432,0,-501.174,0,0,-0.0431166,-5.37385e-18,0,3.27383e-08,-3.38917e-08,1,-0.469417,-2.65361,0.5,13531
1048.76,0.00313868,0.00306935,0,-503.563,0,0,-0.0429172,-5.37385e-18,0,3.45482e-08,-3.53399e-08,1,-0.476775,-2.66077,0.5,13532
1048.74,0.00318311,0.00314436,0,-505.901,0,0,-0.0427131,-5.37385e-18,0,3.62714e-08,-3.67277e-08,1,-0.484094,-2.66796,0.5,13533
1048.73,0.00323113,0.00322039,0,-508.195,-4.84291e-18,2.21434e-18,-0.0502915,-3.23274e-18,-1.86699e-18,3.64418e-08,-3.65586e-08,1,-0.491379,-2.67519,0.5,13534
1048.71,0.00331235,0.00333198,0,-510.445,-3.556e-18,1.79034e-18,-0.0501201,2.60177e-19,-1.23733e-18,3.66035e-08,-3.63967e-08,1,-0.498633,-2.68245,0.5,13535
1048.7,0.00338643,0.0034331,0,-512.63,8.17811e-19,-3.65779e-19,-0.0499444,1.26905e-18,3.139e-19,3.67455e-08,-3.62534e-08,1,-0.505856,-2.68975,0.5,13536
1048.68,0.00345355,0.00352405,0,-514.759,-7.56915e-18,3.98114e-18,-0.0497651,3.54754e-18,-2.45446e-18,3.6887e-08,-3.61093e-08,1,-0.513053,-2.69707,0.5,13537
1048.66,0.00352946,0.00365216,0,-516.839,0,0,-0.0460833,6.1009e-18,0,3.7123e-08,-3.58667e-08,1,-0.520219,-2.70442,0.5,13538
1048.65,0.00360959,0.00380259,0,-518.868,0,0,-0.0459511,6.1009e-18,0,3.74329e-08,-3.55432e-08,1,-0.527343,-2.71186,0.5,13539
1048.64,0.00368351,0.00394381,0,-520.832,0,0,-0.0458129,6.1009e-18,0,3.77195e-08,-3.52388e-08,1,-0.534404,-2.71936,0.5,13540
1048.62,0.0037514,0.00407612,0,-522.741,0,0,-0.0456693,6.1009e-18,0,3.79783e-08,-3.49597e-08,1,-0.541407,-2.72691,0.5,13541
1048.61,0.00381341,0.00419978,0,-524.6,0,0,-0.0455207,6.1009e-18,0,3.82127e-08,-3.47034e-08,1,-0.548356,-2.73452,0.5,13542
1048.6,0.00386968,0.00431501,0,-526.416,0,0,-0.0453676,6.1009e-18,0,3.99958e-08,-3.58736e-08,1,-0.555257,-2.74216,0.5,13543
1048.58,0.00392033,0.00442202,0,-528.193,0,0,-0.0452103,6.1009e-18,0,4.17178e-08,-3.69898e-08,1,-0.562112,-2.74985,0.5,13544
1048.57,0.00396547,0.00452097,0,-529.936,0,0,-0.0450492,6.1009e-18,0,4.19134e-08,-3.67681e-08,1,-0.568924,-2.75758,0.5,13545
1048.56,0.00400519,0.00461203,0,-531.649,0,0,-0.0448846,6.1009e-18,0,4.2095e-08,-3.656e-08,1,-0.575697,-2.76534,0.5,13546
1048.54,0.00403957,0.00469532,0,-533.336,0,0,-0.0447165,6.1009e-18,0,4.3734e-08,-3.76564e-08,1,-0.582433,-2.77313,0.5,13547
1048.53,0.00411129,0.00480693,0,-534.999,0,0,-0.0499749,6.1009e-18,0,4.52956e-08,-3.87431e-08,1,-0.58914,-2.78095,0.5,13548
1048.52,0.00417756,0.00491137,0,-536.627,0,0,-0.0498258,6.1009e-18,0,4.54009e-08,-3.86196e-08,1,-0.595824,-2.78879,0.5,13549
1048.5,0.004238,0.00500836,0,-538.225,0,0,-0.0496746,6.1009e-18,0,4.54996e-08,-3.85032e-08,1,-0.602488,-2.79664,0.5,13550
1048.49,0.00429266,0.00509796,0,-539.795,0,0,-0.0495215,6.1009e-18,0,4.55928e-08,-3.83928e-08,1,-0.609132,-2.80451,0.5,13551
1048.48,0.00434158,0.00518024,0,-541.34,0,0,-0.0493665,6.1009e-18,0,4.56816e-08,-3.82871e-08,1,-0.615757,-2.8124,0.5,13552
1048.46,0.0043848,0.00525525,0,-542.864,0,0,-0.0492097,6.1009e-18,0,4.57657e-08,-3.81865e-08,1,-0.622365,-2.8203,0.5,13553
